// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
09830	9.226492	-0.352774	-2.836747	-0.047793	-0.160744	-0.154964	-174.827224	-73.600737	108.249100			
09831	9.217399	-0.310446	-2.861067	0.000509	-0.164977	-0.157880	-174.828600	-73.584415	108.273246			
09832	9.242730	-0.333646	-2.863192	-0.022959	-0.166042	-0.132339	-174.817834	-73.563586	108.287758			
09833	9.247618	-0.301374	-2.857643	0.003574	-0.144001	-0.129989	-174.811295	-73.545765	108.307885			
09834	9.308891	-0.335451	-2.840594	-0.040567	-0.122697	-0.075118	-174.809752	-73.524487	108.329203			
09835	9.285683	-0.283190	-2.895072	0.029498	-0.153218	-0.083288	-174.815023	-73.508031	108.352641			
09836	9.308473	-0.229824	-2.910777	0.081354	-0.137164	-0.058320	-174.824898	-73.492756	108.373629			
09837	9.169604	-0.152836	-2.981839	0.190648	-0.204570	-0.173281	-174.840665	-73.480472	108.398032			
09838	9.098816	-0.126948	-2.963368	0.211427	-0.194546	-0.246938	-174.878751	-73.455840	108.437047			
09839	9.104476	-0.037550	-2.963046	0.288991	-0.153138	-0.243697	-174.937979	-73.417046	108.489906			
09840	9.155503	0.053582	-2.926140	0.348372	-0.065147	-0.207335	-175.016883	-73.371489	108.547504			
09841	9.218302	0.132871	-2.919650	0.406325	-0.005300	-0.150702	-175.118694	-73.324457	108.619711			
09842	9.305695	0.136333	-2.910287	0.390035	0.033773	-0.069431	-175.246347	-73.276690	108.706352			
09843	9.283579	0.118729	-2.955131	0.384806	-0.013870	-0.077008	-175.376515	-73.236534	108.788629			
09844	9.303427	0.123735	-2.972029	0.385618	-0.017238	-0.052923	-175.514359	-73.197407	108.871828			
09845	9.301511	0.130201	-2.977742	0.385396	-0.016906	-0.052913	-175.654883	-73.162168	108.953967			
09846	9.239280	0.145737	-3.051156	0.425091	-0.089021	-0.091244	-175.790539	-73.125789	109.033700			
09847	9.202303	0.111527	-3.013302	0.374213	-0.076250	-0.136482	-175.932692	-73.090243	109.119235			
09848	9.154154	0.117307	-3.057153	0.392097	-0.122068	-0.169563	-176.067888	-73.048936	109.200574			
09849	9.162019	0.135163	-3.044236	0.394384	-0.097754	-0.165764	-176.200391	-73.009162	109.276908			
09850	9.210404	0.227245	-3.066435	0.474051	-0.064002	-0.114369	-176.344057	-72.965713	109.356956			
09851	9.205530	0.231746	-3.132505	0.494130	-0.117874	-0.099294	-176.495957	-72.923150	109.434244			
09852	9.233620	0.301991	-3.192730	0.568769	-0.132097	-0.055459	-176.656709	-72.879686	109.518136			
09853	9.257367	0.288029	-3.199364	0.545344	-0.133366	-0.029920	-176.835989	-72.835487	109.611335			
09854	9.241479	0.361938	-3.237836	0.617866	-0.139752	-0.034231	-177.026400	-72.789128	109.709627			
09855	9.186227	0.416840	-3.243765	0.664043	-0.136255	-0.085252	-177.230012	-72.741651	109.809523			
09856	9.191622	0.462754	-3.182542	0.670266	-0.059968	-0.097969	-177.448387	-72.688195	109.906590			
09857	9.135767	0.519340	-3.189295	0.716452	-0.056492	-0.148990	-177.692676	-72.629079	110.022317			
09858	9.221458	0.608537	-3.134827	0.755186	0.053729	-0.083374	-177.932600	-72.559738	110.107991			
