// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
09830	9.419056	1.394961	-1.787264	-0.222306	-0.146256	-0.128265	135.886266	-75.913291	146.696372			
09831	9.412799	1.411988	-1.804937	-0.200109	-0.156273	-0.128276	135.987472	-75.903717	146.658594			
09832	9.472630	1.544449	-1.777859	-0.089827	-0.087728	-0.052510	136.073485	-75.894336	146.633085			
09833	9.410841	1.590222	-1.733528	-0.041675	-0.038719	-0.112449	136.166394	-75.884308	146.588403			
09834	9.510030	1.597554	-1.681187	-0.064537	0.030351	-0.024217	136.245415	-75.878613	146.552863			
09835	9.505805	1.606584	-1.625352	-0.065641	0.088668	-0.036644	136.308801	-75.873091	146.531046			
09836	9.534918	1.620870	-1.618483	-0.058411	0.104957	-0.007233	136.369411	-75.871148	146.513071			
09837	9.572797	1.536349	-1.663950	-0.136505	0.048857	0.023294	136.440631	-75.870619	146.492411			
09838	9.591570	1.656450	-1.676990	-0.020753	0.069315	0.064007	136.512742	-75.874808	146.477936			
09839	9.619146	1.677496	-1.742270	0.009678	0.017384	0.105834	136.591909	-75.881124	146.461077			
09840	9.605646	1.826159	-1.701346	0.149076	0.091704	0.110378	136.646261	-75.893497	146.472576			
09841	9.565276	1.956428	-1.799536	0.305370	0.022789	0.110351	136.658573	-75.913188	146.509400			
09842	9.511937	2.051610	-1.727918	0.395042	0.105424	0.061753	136.637979	-75.933883	146.573451			
09843	9.422217	2.081564	-1.687139	0.435878	0.137951	-0.027571	136.640879	-75.953917	146.617618			
09844	9.458087	2.186760	-1.724606	0.539778	0.131560	0.031241	136.678883	-75.965305	146.615115			
09845	9.549295	2.151696	-1.763346	0.498615	0.098741	0.120582	136.728205	-75.977938	146.593333			
09846	9.492438	2.180288	-1.569973	0.500148	0.284358	0.035858	136.787696	-76.000716	146.569945			
09847	9.369525	2.203041	-1.482949	0.532706	0.358847	-0.095281	136.913224	-76.014543	146.464598			
09848	9.525510	2.100352	-1.429454	0.396657	0.413274	0.029163	137.204924	-76.003400	146.181423			
09849	9.715736	1.953734	-1.154355	0.165820	0.677298	0.140146	137.465426	-76.012426	145.921757			
09850	9.755707	1.809923	-0.723388	-0.062867	1.067577	0.078179	137.663932	-76.047141	145.706842			
09851	9.799539	1.734134	-0.621247	-0.155802	1.159924	0.089556	137.980023	-76.060254	145.356622			
09852	9.875545	1.635254	-0.984033	-0.176791	0.808099	0.211507	138.367623	-76.086168	144.998519			
09853	9.863135	1.706835	-1.159655	-0.053643	0.663651	0.241972	138.732723	-76.147603	144.715547			
09854	9.983064	1.716627	-1.127490	-0.056589	0.717621	0.353993	139.045270	-76.231990	144.472549			
09855	10.002972	1.529713	-1.015833	-0.242938	0.779287	0.324622	139.221668	-76.358649	144.340367			
09856	9.752249	1.488067	-1.053230	-0.203163	0.687603	0.082556	139.285963	-76.526902	144.300028			
09857	9.619060	1.327624	-1.333329	-0.245069	0.348921	-0.020609	139.471782	-76.685233	144.130513			
09858	9.743621	0.948502	-1.627698	-0.539410	-0.018961	0.096693	139.750199	-76.846630	143.925582			
09859	9.684101	0.940734	-1.437870	-0.547655	0.144949	0.006337	140.065470	-77.021396	143.726817			
