// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
09830	9.400054	-1.360215	-1.489003	-0.126470	0.043190	-0.199651	-141.392886	-77.902627	71.762048			
09831	9.465956	-1.337664	-1.531068	-0.086016	0.027241	-0.131277	-141.405021	-77.890160	71.784105			
09832	9.482828	-1.396690	-1.448833	-0.168528	0.088494	-0.120544	-141.401977	-77.879111	71.790642			
09833	9.464553	-1.445967	-1.508077	-0.194003	0.015424	-0.122228	-141.390504	-77.868115	71.786043			
09834	9.471497	-1.465617	-1.537710	-0.200388	-0.015516	-0.107975	-141.380150	-77.858310	71.782091			
09835	9.309391	-1.522963	-1.586414	-0.246339	-0.110871	-0.250893	-141.355010	-77.851300	71.765302			
09836	9.243798	-1.547391	-1.589393	-0.270845	-0.133728	-0.311259	-141.324222	-77.838791	71.755267			
09837	9.224377	-1.545358	-1.619538	-0.257960	-0.162659	-0.325477	-141.307279	-77.820525	71.771221			
09838	9.247613	-1.519110	-1.550312	-0.254579	-0.082322	-0.317535	-141.286000	-77.794086	71.794724			
09839	9.307784	-1.479588	-1.649898	-0.176060	-0.144375	-0.247420	-141.262516	-77.762514	71.818828			
09840	9.379542	-1.373542	-1.706694	-0.049549	-0.141216	-0.181860	-141.244538	-77.725852	71.850583			
09841	9.450826	-1.320894	-1.750994	0.022695	-0.143805	-0.111777	-141.227788	-77.685962	71.882509			
09842	9.463352	-1.257406	-1.796716	0.102202	-0.155665	-0.100344	-141.192572	-77.647583	71.898764			
09843	9.481087	-1.213917	-1.785673	0.143478	-0.121462	-0.090656	-141.138219	-77.610552	71.906968			
09844	9.433564	-1.193641	-1.776466	0.160234	-0.109911	-0.141339	-141.072733	-77.568358	71.916521			
09845	9.411351	-1.144127	-1.738739	0.195743	-0.056286	-0.176076	-141.008918	-77.521313	71.931371			
09846	9.402343	-1.132664	-1.715984	0.202517	-0.025715	-0.190323	-140.944907	-77.467235	71.940186			
09847	9.484575	-1.121975	-1.691627	0.214390	0.025450	-0.115730	-140.866124	-77.411438	71.919715			
09848	9.462777	-1.126357	-1.683394	0.211698	0.034979	-0.137947	-140.777254	-77.358032	71.875885			
09849	9.427409	-1.145836	-1.646820	0.183640	0.061853	-0.176119	-140.685817	-77.306259	71.812614			
09850	9.516637	-1.101837	-1.620920	0.227467	0.126421	-0.099806	-140.571347	-77.256425	71.711564			
09851	9.494387	-1.106834	-1.568430	0.208874	0.174342	-0.130001	-140.439368	-77.209988	71.584806			
09852	9.441012	-1.069835	-1.571993	0.247932	0.178246	-0.186932	-140.305759	-77.167135	71.449389			
09853	9.509532	-1.075364	-1.474678	0.218870	0.285212	-0.136271	-140.178344	-77.121813	71.324150			
09854	9.495125	-1.046130	-1.463399	0.247950	0.308136	-0.156762	-140.043277	-77.078367	71.199026			
09855	9.499811	-0.968052	-1.394904	0.302394	0.403853	-0.175533	-139.914360	-77.037648	71.086779			
09856	9.608274	-0.981044	-1.324638	0.279263	0.491413	-0.080444	-139.780588	-76.999091	70.970539			
09857	9.763967	-1.021014	-1.351703	0.270912	0.490320	0.081291	-139.619065	-76.961513	70.823886			
09858	9.846775	-1.012551	-1.279524	0.267226	0.579932	0.147919	-139.401921	-76.932283	70.616642			
09859	9.884930	-1.030217	-1.262018	0.257297	0.598701	0.184374	-139.149122	-76.914595	70.361072			
09860	9.857084	-1.070045	-1.200532	0.207072	0.633270	0.152475	-138.836424	-76.909035	70.029445			
09861	9.751262	-1.041388	-1.095064	0.199252	0.712396	0.027208	-138.479355	-76.914977	69.637763			
09862	9.687540	-1.072868	-1.170442	0.206196	0.612693	-0.017205	-138.106532	-76.925389	69.220476			
09863	9.641070	-1.108916	-1.131857	0.168671	0.618537	-0.063330	-137.706116	-76.936844	68.779656			
09864	9.701986	-1.078762	-1.174707	0.231609	0.594882	-0.001232	-137.302766	-76.948747	68.342893			
09865	9.722517	-1.040298	-1.147159	0.272897	0.629074	0.008478	-136.893941	-76.968483	67.898306			
09866	9.753584	-1.092009	-1.075247	0.215568	0.672916	0.035243	-136.443856	-77.003735	67.403957			
09867	9.797710	-1.128086	-0.985955	0.167588	0.737783	0.069993	-135.975038	-77.053980	66.888342			
09868	9.834349	-1.249403	-0.922992	0.049596	0.745167	0.115533	-135.473571	-77.118342	66.342778			
09869	9.842827	-1.294892	-0.744622	-0.042211	0.875579	0.104166	-134.912866	-77.196948	65.750191			
09870	9.859470	-1.305927	-0.604934	-0.086346	0.980935	0.102492	-134.296951	-77.287585	65.112324			
09871	9.902907	-1.286976	-0.475428	-0.095954	1.089935	0.124751	-133.632383	-77.386864	64.431835			
09872	9.847318	-1.298864	-0.347550	-0.142473	1.165000	0.056451	-132.924678	-77.498772	63.719190			
09873	9.802240	-1.223379	-0.273128	-0.087531	1.220692	-0.006704	-132.155963	-77.615021	62.951618			
09874	9.793095	-1.156385	-0.138756	-0.058104	1.333814	-0.041370	-131.339486	-77.741397	62.137546			
09875	9.848948	-1.067609	0.001314	-0.004132	1.469554	-0.015656	-130.468816	-77.876100	61.273317			
09876	9.878757	-1.007372	0.114873	0.031041	1.563225	-0.005902	-129.506201	-78.024092	60.330806			
09877	10.013347	-0.847545	0.366921	0.119530	1.832863	0.073980	-128.423945	-78.192418	59.282064			
09878	10.128094	-0.681643	0.596061	0.221023	2.073785	0.139626	-127.208061	-78.382985	58.088861			
09879	10.235842	-0.408873	0.931920	0.383370	2.441408	0.172318	-125.839770	-78.604555	56.702639			
09880	10.431780	-0.242723	1.227967	0.474449	2.741306	0.318874	-124.283477	-78.855774	55.057550			
09881	10.676218	0.087500	1.570641	0.711465	3.136758	0.488290	-122.504710	-79.137895	53.115588			
09882	10.941922	0.288425	1.875376	0.852495	3.441825	0.711194	-120.458711	-79.453351	50.811423			
09883	11.120756	0.543496	2.093302	1.073626	3.655196	0.856621	-118.083995	-79.800450	48.068270			
09884	11.303749	0.640477	2.205146	1.195520	3.697661	1.047513	-115.208372	-80.178024	44.714781			
09885	11.484968	0.494572	2.221454	1.132005	3.550275	1.286675	-111.740498	-80.568396	40.667382			
09886	11.705970	0.382264	2.160366	1.134826	3.329587	1.565652	-107.757958	-80.922937	36.093156			
09887	11.787405	0.225685	1.960082	1.122817	2.937103	1.717521	-103.151263	-81.239810	30.857873			
09888	11.410651	-0.118647	1.831926	0.845986	2.516922	1.435417	-98.117332	-81.492281	25.235927			
09889	10.972887	-0.367101	1.957709	0.564227	2.387054	1.066351	-93.497383	-81.666716	20.067035			
09890	11.046806	-1.048998	2.152705	-0.089955	2.267685	1.260481	-89.971003	-81.767455	16.048464			
09891	12.247937	-1.498064	2.358093	-0.369308	2.277207	2.536125	-85.695174	-81.805850	11.246897			
09892	11.709525	-2.438827	1.904577	-1.170266	1.421296	2.157928	-79.157734	-81.733290	4.260679			
09893	10.035509	-2.770135	0.886949	-1.416531	0.163705	0.537971	-72.740175	-81.530201	-2.379872			
09894	9.928262	-2.464516	0.174942	-0.923059	-0.586377	0.359708	-68.042524	-81.259407	-7.444027			
09895	10.310261	-3.205717	0.025359	-1.508090	-1.039348	0.827950	-64.113555	-80.951939	-11.873309			
09896	10.399343	-3.310913	0.904660	-1.778766	-0.326616	0.988009	-60.149976	-80.659020	-16.235678			
09897	10.106826	-3.184264	0.700920	-1.644948	-0.603130	0.661459	-55.855573	-80.404487	-20.739561			
09898	10.309451	-3.633393	-0.700109	-1.741205	-2.217194	0.771587	-51.271564	-80.174813	-25.366727			
09899	10.225754	-2.990439	-0.850452	-1.128471	-2.353262	0.551609	-46.498917	-79.914164	-30.174219			
