// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
40738	9.411205	-0.955914	-2.159622	-0.187381	0.019987	-0.111502	-152.001787	-76.467162	-68.508850			
40739	9.425978	-1.047703	-2.134441	-0.113085	0.069386	-0.092350	-151.854923	-76.481875	-68.680484			
40740	9.362772	-1.066075	-1.976282	0.005014	-0.000934	-0.184413	-151.676327	-76.514029	-68.903202			
40741	9.063212	-0.965003	-2.207492	-0.268324	0.136506	-0.439565	-151.496488	-76.546611	-69.123349			
40742	9.112768	-0.913222	-2.313233	-0.384610	0.154416	-0.375750	-151.336521	-76.553470	-69.306463			
40743	9.321168	-0.854538	-2.293677	-0.397828	0.051187	-0.183852	-151.144563	-76.552005	-69.524001			
40744	9.375242	-0.993735	-2.311435	-0.322736	0.151704	-0.112263	-150.925599	-76.551016	-69.801527			
40745	9.378162	-1.165477	-2.287586	-0.199300	0.260628	-0.094989	-150.710900	-76.542219	-70.083148			
40746	9.457861	-1.138258	-2.274732	-0.208742	0.210628	-0.023243	-150.480699	-76.533446	-70.360365			
40747	9.447705	-1.106808	-2.153395	-0.147961	0.109171	-0.061408	-150.235119	-76.533794	-70.656140			
40748	9.318609	-1.205928	-2.047399	-0.022623	0.141663	-0.196972	-149.981605	-76.541543	-70.962894			
40749	9.368686	-1.244776	-1.976181	0.050520	0.112544	-0.158061	-149.740029	-76.550036	-71.224807			
40750	9.580171	-1.097467	-1.765354	0.116961	-0.177966	-0.011911	-149.491866	-76.566048	-71.455091			
40751	9.827669	-1.009623	-1.623189	0.170311	-0.385857	0.190274	-149.138029	-76.618063	-71.780939			
40752	9.641104	-1.105294	-1.635324	0.194855	-0.261159	0.022995	-148.803271	-76.678063	-72.069210			
40753	9.781651	-0.983301	-1.680555	0.074060	-0.347581	0.154534	-148.429806	-76.747240	-72.343574			
