// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
40738	9.298275	0.757544	-2.859561	-0.086641	-0.276929	-0.059499	167.714091	-70.859501	-80.880458			
40739	9.391850	0.808501	-2.825269	-0.140655	-0.331625	0.021584	167.809601	-70.905988	-80.927559			
40740	9.413729	0.749427	-2.697276	-0.095343	-0.455036	-0.002536	167.916368	-70.956376	-81.002314			
40741	9.358016	0.668758	-2.751701	-0.021265	-0.381310	-0.043056	168.017728	-71.008395	-81.050740			
40742	9.268109	0.866361	-2.834354	-0.224281	-0.258418	-0.088239	168.119260	-71.058423	-81.083263			
40743	9.319379	0.895155	-2.908570	-0.253144	-0.196413	-0.014257	168.239608	-71.105615	-81.157966			
40744	9.194108	0.687482	-3.010418	-0.055255	-0.061054	-0.114230	168.404573	-71.159818	-81.268481			
40745	9.092170	0.628908	-3.052958	-0.009955	0.016050	-0.201066	168.585472	-71.202087	-81.318629			
40746	9.170507	0.884065	-3.031712	-0.272420	-0.014129	-0.117502	168.761414	-71.246645	-81.342921			
40747	9.049173	0.849548	-2.919057	-0.261519	-0.076649	-0.270367	168.974805	-71.310399	-81.441227			
40748	9.110764	0.570475	-2.860412	0.004339	-0.152642	-0.247643	169.184764	-71.371363	-81.551243			
40749	9.111171	0.447729	-2.872288	0.115001	-0.135527	-0.250662	169.389957	-71.447715	-81.613187			
40750	9.102934	0.451003	-2.656430	0.088742	-0.328286	-0.325445	169.631055	-71.502970	-81.683046			
40751	9.417583	0.494701	-2.805372	0.053083	-0.278727	0.022209	169.868289	-71.537265	-81.735211			
40752	9.375075	0.708319	-2.820952	-0.174100	-0.241362	-0.001320	170.101169	-71.577027	-81.751168			
40753	9.122643	1.014703	-2.809551	-0.504802	-0.163587	-0.228105	170.348753	-71.615361	-81.778340			
40754	9.085268	1.188273	-2.725034	-0.695683	-0.227807	-0.281475	170.603808	-71.642526	-81.844660			
40755	9.096310	1.075929	-2.621233	-0.599524	-0.331678	-0.309957	170.877268	-71.655749	-81.988158			
40756	9.115089	0.812610	-2.847973	-0.342917	-0.126635	-0.235501	171.123336	-71.657411	-82.142469			
40757	9.132767	0.731335	-2.831004	-0.274155	-0.150934	-0.228382	171.370396	-71.660088	-82.293663			
40758	9.091482	0.706614	-2.717340	-0.266349	-0.248922	-0.304514	171.622338	-71.651231	-82.446823			
40759	9.345933	0.691563	-2.831356	-0.251540	-0.224755	-0.028644	171.894601	-71.631456	-82.611817			
40760	9.269284	0.730194	-2.949891	-0.304865	-0.092648	-0.063169	172.167522	-71.624487	-82.756089			
40761	9.172978	0.820379	-2.810428	-0.416001	-0.199235	-0.194877	172.476196	-71.609703	-82.919872			
40762	9.238945	0.827715	-2.913107	-0.434888	-0.127901	-0.100638	172.785185	-71.594069	-83.083126			
40763	9.193306	0.831647	-2.785116	-0.457532	-0.240314	-0.184693	173.087715	-71.584152	-83.225189			
40764	9.084764	0.901914	-2.648898	-0.548057	-0.341833	-0.328711	173.405933	-71.559960	-83.388746			
40765	9.010932	0.884678	-2.891824	-0.547830	-0.096328	-0.324128	173.730175	-71.520413	-83.578193			
40766	8.988496	0.997134	-2.923544	-0.676009	-0.069170	-0.332569	174.020379	-71.484032	-83.770387			
40767	8.841387	0.924578	-2.860111	-0.623227	-0.090273	-0.495574	174.317757	-71.448401	-84.046771			
40768	8.670216	0.473867	-2.981070	-0.193925	0.075197	-0.634415	174.659889	-71.407212	-84.376751			
40769	8.649891	0.296799	-2.989411	-0.033485	0.080634	-0.656398	174.974052	-71.335733	-84.607900			
40770	8.784199	0.547581	-3.133132	-0.293568	0.157761	-0.476338	175.213767	-71.259684	-84.703609			
40771	8.749639	0.924428	-3.109835	-0.683226	0.126994	-0.506836	175.464890	-71.183295	-84.794351			
40772	9.024875	0.877153	-2.920063	-0.639196	-0.155830	-0.309444	175.737512	-71.104291	-84.933255			
40773	9.158539	0.605684	-2.859704	-0.376503	-0.266808	-0.210051	176.005648	-71.023396	-85.076119			
40774	9.302061	0.477876	-2.994527	-0.257651	-0.199314	-0.034254	176.215316	-70.932842	-85.205099			
40775	9.324579	0.069552	-2.730862	0.142398	-0.462530	-0.108257	176.482827	-70.858286	-85.488044			
40776	9.388955	-0.829080	-2.582081	1.024352	-0.619934	-0.113549	176.932247	-70.797990	-86.077420			
40777	9.770105	-2.042644	-2.948882	2.210643	-0.394632	0.350010	177.539881	-70.751221	-86.909851			
40778	9.992608	-3.059145	-3.213982	3.189413	-0.217101	0.642962	178.229558	-70.777350	-87.715569			
40779	9.259706	-3.393171	-3.196020	3.473870	0.017123	-0.045288	178.895404	-70.835654	-88.176567			
40780	8.833882	-2.784090	-3.101908	2.827352	0.078431	-0.463341	179.456116	-70.808544	-88.218509			
40781	9.386571	-1.941764	-3.696305	1.948379	0.454000	0.263942	179.902291	-70.743559	-87.973680			
40782	9.725423	-1.147012	-3.682276	1.127372	0.312170	0.583954	-179.633963	-70.722550	-87.689370			
40783	9.711968	-0.646212	-3.381233	0.609091	0.017829	0.473286	-179.117864	-70.725620	-87.425472			
40784	9.488004	-0.183490	-3.247382	0.122955	-0.057625	0.216414	-178.646074	-70.731097	-87.101824			
40785	9.026376	0.255729	-3.164635	-0.343873	-0.017619	-0.250410	-178.143159	-70.731063	-86.850708			
40786	8.908899	0.592849	-3.084034	-0.702897	-0.092738	-0.393108	-177.602181	-70.708312	-86.761554			
40787	8.852523	0.771228	-3.107782	-0.910819	-0.082058	-0.443383	-177.103483	-70.672916	-86.845353			
40788	9.115798	0.688272	-3.191659	-0.857569	-0.096432	-0.168343	-176.638661	-70.606769	-87.067107			
40789	9.103376	0.909637	-3.117137	-1.090306	-0.202555	-0.211355	-176.331471	-70.523530	-87.192091			
40790	9.203723	1.441632	-3.111902	-1.625442	-0.318435	-0.131404	-176.278708	-70.415564	-87.143725			
40791	8.962638	1.846469	-3.172930	-2.036657	-0.244357	-0.347060	-176.359057	-70.314657	-87.063197			
40792	8.922140	1.983042	-2.878599	-2.134962	-0.538229	-0.486617	-176.457459	-70.167927	-87.129583			
40793	8.888905	1.540410	-3.274930	-1.731843	-0.126616	-0.373656	-176.599265	-69.992812	-87.338772			
40794	8.585545	0.756468	-3.618764	-0.980673	0.358188	-0.523489	-176.791709	-69.810676	-87.565214			
40795	8.399638	0.497634	-3.342214	-0.683116	0.166628	-0.786200	-177.080421	-69.639965	-87.659582			
40796	8.417460	0.743329	-3.144249	-0.890639	-0.068138	-0.840814	-177.441635	-69.461238	-87.637105			
40797	8.809641	1.200270	-3.219471	-1.323402	-0.196924	-0.451857	-177.887125	-69.252367	-87.570410			
40798	9.259552	1.169712	-3.118605	-1.252983	-0.473200	-0.063881	-178.338904	-69.032556	-87.624625			
40799	9.246245	0.292828	-3.219681	-0.360555	-0.343487	-0.030202	-178.777042	-68.811425	-87.861912			
40800	9.084583	-0.783955	-3.352605	0.727331	-0.140594	-0.125831	-179.117228	-68.574835	-88.305666			
40801	9.133101	-2.032603	-3.491341	1.986517	-0.033083	-0.025618	-179.335107	-68.345770	-88.950108			
40802	8.941543	-3.459222	-3.733200	3.415721	0.231227	-0.110468	-179.414453	-68.175337	-89.683357			
40803	8.594522	-4.319581	-3.747073	4.284017	0.314094	-0.425819	-179.517529	-68.034423	-90.173726			
40804	8.427308	-3.917563	-3.631536	3.895425	0.210578	-0.629225	-179.768998	-67.809220	-90.102386			
40805	8.921312	-2.270710	-3.319261	2.271299	-0.312880	-0.299196	179.787880	-67.513214	-89.514144			
40806	9.305530	-0.689759	-3.097066	0.723324	-0.713752	-0.033750	179.353508	-67.260069	-88.842440			
40807	8.966628	-0.043048	-2.653476	0.102808	-1.041510	-0.520342	179.144140	-66.963975	-88.414420			
40808	9.313653	0.144341	-3.263361	-0.064308	-0.664936	0.034545	178.767505	-66.695410	-88.045555			
40809	8.961150	-0.447178	-2.636839	0.548843	-1.136761	-0.546541	178.586034	-66.424926	-87.864216			
40810	9.287213	-0.442176	-2.659011	0.566086	-1.294698	-0.246016	178.295763	-66.104815	-87.595868			
40811	9.630715	-0.321009	-2.345371	0.473804	-1.773951	-0.066774	178.039770	-65.803377	-87.393323			
40812	9.827044	-0.514640	-2.197018	0.690531	-2.037433	0.037912	177.760110	-65.513013	-87.250453			
40813	9.960806	-0.809463	-1.908595	1.006150	-2.400625	0.022965	177.471030	-65.247843	-87.169283			
40814	9.695242	-1.241467	-1.928954	1.444244	-2.314650	-0.230612	177.246234	-64.994546	-87.206726			
40815	8.991389	-1.538753	-2.886491	1.742538	-1.198937	-0.481530	176.992065	-64.695404	-87.189039			
40816	8.583439	-0.980689	-3.804595	1.200099	-0.245429	-0.452589	176.772021	-64.413160	-87.020074			
40817	8.418604	0.033230	-3.237731	0.191997	-0.729613	-0.824497	176.662742	-64.156284	-86.773650			
40818	8.404076	0.692354	-2.701158	-0.461558	-1.249208	-1.058809	176.624304	-63.891693	-86.582319			
40819	8.292875	0.823358	-3.435375	-0.580523	-0.587389	-0.836651	176.477861	-63.570312	-86.439177			
40820	8.489215	0.899527	-4.493257	-0.623673	0.218233	-0.188327	176.146181	-63.197929	-86.292497			
