// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
44365	8.758335	1.937635	-3.185714	-0.664548	0.132162	-0.317821	158.128280	-68.870784	-76.112905			
44366	8.804627	2.142993	-3.095185	-0.865624	0.030353	-0.276243	158.043841	-68.710507	-76.067636			
44367	8.808175	2.226328	-3.133394	-0.929156	0.050986	-0.247508	157.932566	-68.559299	-76.011179			
44368	8.778342	2.317774	-3.166137	-1.004198	0.080801	-0.250219	157.820797	-68.412432	-75.951082			
44369	8.787713	2.478144	-3.294603	-1.127809	0.193183	-0.173695	157.707921	-68.260666	-75.879578			
44370	8.951761	2.538271	-3.276697	-1.162149	0.101732	-0.017148	157.604391	-68.106400	-75.805938			
44371	9.136023	2.571074	-3.190817	-1.178067	-0.064350	0.130481	157.503328	-67.952913	-75.717874			
44372	9.285203	2.564096	-3.178518	-1.147121	-0.153422	0.264668	157.406325	-67.818766	-75.629401			
44373	9.242694	2.585726	-3.189048	-1.157687	-0.144773	0.233315	157.274204	-67.705348	-75.513161			
44374	9.155336	2.455794	-3.156213	-1.029998	-0.173189	0.123200	157.116765	-67.607817	-75.381278			
44375	9.091584	2.378304	-3.168288	-0.942582	-0.160914	0.058325	156.930428	-67.507350	-75.228501			
44376	9.071200	2.276906	-3.213036	-0.821434	-0.138168	0.041281	156.741883	-67.394046	-75.073511			
44377	9.194753	2.179304	-3.249962	-0.689351	-0.176681	0.154692	156.534479	-67.279632	-74.908361			
44378	9.144403	2.134052	-3.210163	-0.637753	-0.212664	0.088193	156.291819	-67.189226	-74.714050			
44379	9.195458	2.117251	-3.127391	-0.609488	-0.320312	0.104251	156.041226	-67.099082	-74.500897			
44380	9.220853	2.091667	-3.091738	-0.568380	-0.375739	0.111716	155.811373	-67.015200	-74.281133			
44381	9.297694	2.122750	-3.031372	-0.582238	-0.466140	0.166595	155.602466	-66.937804	-74.055974			
44382	9.275417	2.074127	-3.064566	-0.515609	-0.440663	0.150589	155.425372	-66.883731	-73.842917			
44383	9.198110	2.067295	-3.058091	-0.504486	-0.421609	0.076629	155.252352	-66.863332	-73.624622			
44384	9.120484	2.010787	-3.125786	-0.435507	-0.334783	0.020688	155.097779	-66.873307	-73.420116			
44385	8.994674	2.029237	-3.152140	-0.454737	-0.255598	-0.082023	154.973307	-66.904489	-73.239091			
44386	8.867920	2.133710	-3.193840	-0.560362	-0.151264	-0.166111	154.911334	-66.941989	-73.111555			
44387	8.911360	2.111428	-3.244198	-0.524092	-0.117724	-0.111824	154.893097	-66.976137	-73.028672			
44388	8.913547	1.970663	-3.303068	-0.379732	-0.075494	-0.112420	154.962645	-67.006941	-73.016097			
44389	9.029849	1.785229	-3.380682	-0.179615	-0.064691	-0.008720	155.091060	-67.038528	-73.042066			
44390	9.047425	1.388319	-3.491461	0.216765	-0.008980	-0.018478	155.293584	-67.074727	-73.119725			
44391	8.955238	1.063070	-3.606593	0.527312	0.100559	-0.114970	155.546251	-67.118221	-73.207978			
44392	8.783794	0.805240	-3.755447	0.763207	0.278175	-0.260362	155.872201	-67.157751	-73.363883			
44393	8.585971	0.495158	-3.882447	1.041690	0.438774	-0.444668	156.237252	-67.176711	-73.550732			
44394	8.504062	0.061705	-3.861934	1.430771	0.405515	-0.591743	156.644583	-67.173373	-73.795554			
44395	8.557008	-0.517256	-3.645751	1.950634	0.127769	-0.704445	157.038745	-67.168892	-74.034827			
44396	8.614954	-0.971829	-3.441376	2.351579	-0.126307	-0.787222	157.435050	-67.178043	-74.273972			
44397	8.884450	-1.144814	-3.432579	2.525380	-0.248296	-0.561342	157.838122	-67.198086	-74.464330			
44398	9.268794	-1.020725	-3.584726	2.436488	-0.235112	-0.127087	158.294659	-67.227352	-74.649276			
44399	9.708362	-0.770605	-3.809750	2.232552	-0.164961	0.402435	158.817914	-67.234918	-74.821029			
44400	10.277296	-0.556583	-4.084441	2.073975	-0.108342	1.063984	159.462959	-67.194247	-75.045752			
44401	11.049411	-0.156001	-4.212997	1.722453	-0.261197	1.884655	160.228774	-67.124377	-75.301202			
44402	11.549987	0.344125	-4.019885	1.200212	-0.611542	2.347300	161.051063	-67.091792	-75.584927			
44403	11.832766	0.678564	-3.609148	0.797000	-1.087766	2.503237	161.877986	-67.131241	-75.874369			
44404	11.789686	0.896019	-3.203161	0.481085	-1.432619	2.343612	162.692888	-67.247975	-76.202333			
44405	11.391956	1.022071	-2.918766	0.238135	-1.524190	1.890317	163.457643	-67.430406	-76.540359			
44406	10.846748	1.099425	-2.732785	0.043984	-1.463113	1.331182	164.149491	-67.658299	-76.891098			
44407	10.303207	1.042334	-2.547184	-0.008051	-1.406192	0.758641	164.809468	-67.869428	-77.258751			
44408	9.871650	1.067644	-2.479065	-0.119859	-1.286366	0.339445	165.471472	-68.045261	-77.681983			
44409	9.449590	0.989087	-2.394600	-0.123557	-1.195423	-0.088353	166.137640	-68.182086	-78.121637			
44410	9.111687	0.964642	-2.300482	-0.172043	-1.148849	-0.437401	166.832931	-68.301781	-78.604449			
44411	8.892582	0.984289	-2.196986	-0.253388	-1.155585	-0.676285	167.535953	-68.419913	-79.084865			
44412	8.572621	0.976332	-2.132779	-0.311335	-1.090629	-0.997629	168.273561	-68.537635	-79.597087			
44413	8.316238	0.865272	-2.048342	-0.260851	-1.068888	-1.274918	169.029849	-68.656033	-80.114142			
44414	8.133295	0.851209	-1.826417	-0.305422	-1.201239	-1.525683	169.823976	-68.777907	-80.677598			
44415	7.840388	0.722531	-1.663921	-0.237367	-1.239595	-1.864776	170.620164	-68.892833	-81.243430			
44416	7.748651	0.628900	-1.547851	-0.188820	-1.308066	-1.996925	171.404487	-68.983822	-81.826947			
44417	7.663717	0.319417	-1.448913	0.079490	-1.363729	-2.127133	172.144635	-69.060296	-82.384239			
44418	7.655736	0.085586	-1.288658	0.278557	-1.507004	-2.201543	172.828158	-69.088876	-82.931552			
44419	7.876920	-0.211582	-1.373130	0.556961	-1.507655	-1.977330	173.460707	-69.060114	-83.445819			
44420	8.178464	-0.351256	-1.455028	0.681594	-1.547545	-1.672158	174.054293	-68.980609	-83.934363			
44421	8.413556	-0.608576	-1.676825	0.923158	-1.436950	-1.383398	174.586817	-68.876622	-84.354688			
44422	8.704810	-0.667632	-1.918351	0.968518	-1.334295	-1.027412	175.104049	-68.748089	-84.732452			
44423	9.028314	-0.681966	-2.143860	0.969566	-1.261090	-0.645290	175.614329	-68.615639	-85.045108			
44424	9.333643	-0.734927	-2.439217	1.006808	-1.116662	-0.255171	176.097323	-68.491417	-85.298252			
44425	9.741420	-0.677293	-2.576769	0.937730	-1.154415	0.176390	176.532354	-68.410370	-85.459458			
44426	9.729054	-0.729742	-2.577242	0.970419	-1.153716	0.165108	176.873608	-68.407346	-85.525496			
44427	9.532311	-0.679236	-2.356420	0.904314	-1.281515	-0.095746	177.146060	-68.454256	-85.510750			
44428	9.325873	-0.519669	-2.213251	0.732789	-1.333974	-0.335137	177.351666	-68.502296	-85.442058			
44429	9.079019	-0.375101	-2.041566	0.581747	-1.398892	-0.623457	177.478476	-68.545461	-85.300422			
44430	8.860116	-0.183697	-1.905153	0.388331	-1.447356	-0.872924	177.550791	-68.566988	-85.121206			
44431	8.786612	0.007925	-1.739262	0.204523	-1.580240	-0.998457	177.580391	-68.571812	-84.887306			
44432	8.769339	0.118421	-1.674186	0.102392	-1.640649	-1.036810	177.591988	-68.554177	-84.637645			
44433	8.786952	0.302401	-1.673536	-0.072833	-1.661212	-1.018499	177.591576	-68.521669	-84.368896			
44434	8.727403	0.496883	-1.768435	-0.265467	-1.569899	-1.037338	177.579729	-68.474727	-84.092047			
44435	8.676820	0.847944	-1.637700	-0.601636	-1.703934	-1.128051	177.578908	-68.431150	-83.811648			
44436	8.524634	0.583323	-1.574691	-0.331504	-1.698110	-1.298240	177.575355	-68.379957	-83.561886			
44437	8.280965	0.512031	-1.599715	-0.264874	-1.590808	-1.518424	177.639255	-68.306720	-83.338603			
44438	8.159347	0.627846	-1.467582	-0.371655	-1.692950	-1.681347	177.734178	-68.196825	-83.159661			
44439	8.165786	0.586498	-1.409136	-0.320617	-1.766025	-1.701706	177.807238	-68.047115	-83.002988			
44440	8.396665	0.355710	-1.454795	-0.077739	-1.815164	-1.479260	177.841006	-67.856211	-82.879656			
44441	8.650533	0.389297	-1.517615	-0.097185	-1.882969	-1.225991	177.845972	-67.666838	-82.766487			
44442	8.936462	0.356288	-1.602934	-0.050052	-1.939790	-0.936240	177.806248	-67.454825	-82.687799			
44443	9.488915	0.293951	-1.846457	0.027845	-1.954198	-0.340860	177.761211	-67.227716	-82.631075			
44444	9.906261	0.177313	-2.196991	0.143601	-1.821752	0.169930	177.754504	-66.980340	-82.631683			
44445	10.231345	0.074339	-2.395123	0.250915	-1.800717	0.537039	177.795044	-66.723333	-82.687394			
44446	10.470965	-0.021603	-2.562232	0.345336	-1.780584	0.813538	177.894879	-66.468241	-82.814825			
44447	10.495357	-0.161153	-2.768331	0.463945	-1.635223	0.908915	178.058476	-66.236226	-83.023490			
44448	10.661218	0.034487	-2.766000	0.263947	-1.766324	1.055788	178.334566	-66.019335	-83.348164			
44449	10.700899	0.118777	-2.823911	0.155475	-1.774838	1.110840	178.660774	-65.863053	-83.764905			
44450	10.901708	0.355454	-2.544540	-0.080627	-2.160674	1.176994	179.067293	-65.748228	-84.290681			
44451	11.386873	0.770845	-2.077143	-0.480395	-2.839249	1.424630	179.527157	-65.670669	-84.916910			
44452	11.541946	0.699815	-1.957467	-0.443499	-3.017631	1.511399	179.975658	-65.647084	-85.603445			
44453	11.537234	0.733259	-1.792494	-0.518112	-3.169668	1.436446	-179.567529	-65.651320	-86.337534			
44454	11.157153	0.464740	-2.124971	-0.334959	-2.692061	1.226060	-179.133713	-65.652963	-87.086664			
44455	10.835422	0.005228	-2.771724	0.029521	-1.944245	1.201292	-178.738497	-65.628739	-87.833602			
44456	11.569609	0.422031	-2.678289	-0.415417	-2.369213	1.824376	-178.389064	-65.525156	-88.591673			
44457	12.818150	0.579505	-2.221268	-0.584622	-3.325072	2.764146	-178.208309	-65.437116	-89.317206			
44458	13.288308	-0.289563	-2.074749	0.250501	-3.626423	3.139291	-178.265970	-65.447933	-89.895757			
44459	12.721810	-2.114359	-2.565663	2.041496	-2.885720	2.852323	-178.599715	-65.585299	-90.180811			
44460	11.560516	-3.649294	-3.516080	3.572353	-1.500745	2.200291	-179.054801	-65.758462	-90.135761			
44461	10.661703	-4.053877	-4.502783	3.998743	-0.217028	1.777985	-179.550027	-65.830652	-89.820335			
44462	10.234100	-4.155689	-5.752163	4.131601	1.088800	1.885093	179.871547	-65.729101	-89.337853			
44463	10.663335	-4.085112	-6.956199	4.106465	1.967628	2.759040	179.253362	-65.449439	-88.788963			
44464	11.364231	-4.128981	-8.254781	4.205126	2.781692	3.931906	178.710771	-65.062923	-88.273265			
44465	11.932238	-3.383426	-8.772840	3.506278	2.922163	4.677136	178.411358	-64.720763	-87.875119			
44466	11.502132	-1.825921	-8.501275	1.958639	2.783142	4.198823	178.328716	-64.540480	-87.603193			
44467	10.490430	-0.420781	-7.907189	0.527339	2.644568	3.051135	178.480467	-64.557760	-87.472770			
44468	9.073103	0.416145	-7.350288	-0.363246	2.751933	1.537017	178.780777	-64.743175	-87.428367			
44469	8.199587	1.540356	-6.606312	-1.538811	2.462475	0.425335	179.264262	-65.063752	-87.467854			
44470	7.332855	2.529814	-6.208861	-2.586238	2.481399	-0.545853	179.725330	-65.480400	-87.509284			
44471	6.341161	3.499446	-5.725568	-3.595303	2.466032	-1.674463	179.949868	-65.966909	-87.450024			
44472	6.178265	4.008970	-4.813103	-4.080932	1.727252	-2.211954	179.729684	-66.363503	-87.185232			
44473	6.660330	3.654587	-4.104406	-3.668030	0.951846	-2.053733	179.073137	-66.689982	-86.666950			
44474	6.971811	3.371458	-3.624547	-3.319119	0.446348	-1.945408	178.172542	-66.914465	-85.954045			
44475	7.345853	3.106595	-3.490579	-2.984977	0.217258	-1.637178	177.073915	-66.923228	-85.165098			
44476	8.086732	2.554566	-3.898802	-2.348646	0.328931	-0.785130	175.847246	-66.743433	-84.383228			
44477	8.699041	2.094771	-4.193075	-1.785317	0.364454	-0.100718	174.583325	-66.546125	-83.642193			
44478	9.108258	1.531363	-4.286838	-1.113111	0.291750	0.304503	173.330975	-66.384205	-82.965142			
44479	9.010039	0.991578	-4.533311	-0.487102	0.563802	0.294694	172.159122	-66.327177	-82.350499			
44480	8.462786	0.516592	-4.590547	0.041435	0.848424	-0.208695	171.075531	-66.373436	-81.788823			
44481	7.687516	-0.002239	-4.467758	0.581967	1.060689	-1.003904	170.132155	-66.449882	-81.296292			
44482	7.509803	-0.423835	-4.319034	1.043877	1.002973	-1.260789	169.328995	-66.481048	-80.833159			
44483	7.773065	-0.575398	-4.144641	1.253122	0.746440	-1.106252	168.602067	-66.536510	-80.393406			
44484	7.435168	-0.433682	-3.944767	1.122668	0.705936	-1.489700	167.935133	-66.564710	-79.956547			
44485	7.133020	-0.134065	-3.780520	0.830429	0.683470	-1.810597	167.387551	-66.546605	-79.524946			
44486	7.390071	0.451036	-3.453114	0.278285	0.291087	-1.653132	166.940841	-66.475715	-79.127940			
44487	7.557984	0.971022	-3.384803	-0.205154	0.169669	-1.478902	166.541947	-66.435529	-78.743980			
44488	7.559705	1.529286	-3.289110	-0.744334	0.093649	-1.461444	166.191992	-66.451938	-78.367904			
44489	7.526863	2.014328	-3.329239	-1.210263	0.161819	-1.427935	165.883798	-66.526453	-78.001818			
44490	7.641772	2.683825	-3.139103	-1.862986	-0.031442	-1.328478	165.589189	-66.646378	-77.643713			
44491	7.776334	3.169106	-2.991919	-2.327589	-0.189315	-1.209630	165.230515	-66.798982	-77.280223			
44492	7.946642	3.276429	-2.811040	-2.412039	-0.390691	-1.105487	164.806342	-66.972975	-76.944617			
44493	7.969269	3.120299	-2.577354	-2.248289	-0.581644	-1.181639	164.323705	-67.152343	-76.641946			
44494	7.785137	2.923810	-2.341973	-2.063086	-0.696076	-1.452014	163.808624	-67.319658	-76.370352			
44495	7.382221	2.563428	-2.112271	-1.736394	-0.733137	-1.940115	163.316909	-67.431618	-76.156992			
44496	7.291967	2.088001	-2.031286	-1.260435	-0.767508	-2.100304	162.911405	-67.451606	-76.034611			
44497	7.523031	1.856499	-1.826866	-1.009268	-1.041251	-1.984713	162.587689	-67.425439	-75.988472			
44498	7.597316	1.692591	-1.586690	-0.848013	-1.294303	-2.021198	162.342945	-67.390484	-76.020738			
44499	7.575279	1.543679	-1.609716	-0.694085	-1.269705	-2.049629	162.171244	-67.348415	-76.103473			
44500	7.714691	1.442176	-1.728322	-0.567724	-1.219593	-1.889702	162.107771	-67.289187	-76.263021			
44501	7.814907	1.435288	-1.917663	-0.535364	-1.087532	-1.729315	162.119554	-67.232332	-76.457381			
44502	7.919801	1.461166	-2.132833	-0.534492	-0.933799	-1.551358	162.169367	-67.171569	-76.677724			
44503	7.970755	1.428369	-2.095556	-0.503895	-0.993743	-1.522748	162.175285	-67.146978	-76.857663			
44504	7.899164	1.194165	-1.947637	-0.294780	-1.117598	-1.671423	162.143815	-67.148387	-76.987805			
44505	7.828315	1.083428	-1.597518	-0.227144	-1.419301	-1.879063	162.081616	-67.148179	-77.050630			
44506	7.848152	0.882898	-1.487350	-0.037778	-1.544471	-1.926092	162.059152	-67.092823	-77.113852			
44507	8.255848	0.680896	-1.552996	0.205251	-1.660281	-1.552193	162.073524	-67.016809	-77.170163			
44508	8.954813	0.479009	-1.581793	0.467923	-1.923438	-0.924401	162.130186	-66.961446	-77.241407			
44509	9.282168	0.771052	-1.664165	0.211976	-1.957642	-0.558212	162.232262	-66.969407	-77.303545			
44510	9.441019	1.030723	-1.894493	-0.014085	-1.788835	-0.295114	162.363272	-66.989768	-77.376076			
44511	9.445375	1.663656	-2.215685	-0.615426	-1.452971	-0.096606	162.516605	-67.005015	-77.441527			
44512	9.463788	2.346937	-2.664007	-1.253559	-1.006793	0.166455	162.663404	-67.003992	-77.471665			
44513	9.632195	2.976057	-2.816514	-1.853686	-0.896916	0.450267	162.757571	-66.999714	-77.444031			
44514	9.720868	3.324673	-2.920072	-2.185138	-0.820327	0.609778	162.812137	-67.010972	-77.351197			
44515	10.011355	3.325801	-2.884935	-2.164836	-0.966305	0.863958	162.816460	-67.032164	-77.186303			
44516	10.493256	2.949204	-2.731128	-1.759590	-1.312290	1.207613	162.750008	-67.068559	-76.950189			
44517	10.873396	2.603582	-2.578905	-1.385987	-1.606046	1.463826	162.579399	-67.145813	-76.612840			
44518	11.067718	2.466070	-2.732042	-1.201850	-1.526407	1.687986	162.308324	-67.260881	-76.184949			
44519	10.838712	2.253048	-3.296790	-0.939623	-0.900795	1.664607	161.895486	-67.374958	-75.672954			
44520	10.476656	2.055794	-4.271511	-0.666151	0.146958	1.666291	161.433295	-67.379944	-75.150432			
44521	11.243478	1.863453	-4.976105	-0.297872	0.502283	2.609414	160.897172	-67.227133	-74.629814			
44522	12.686832	1.827101	-5.277171	-0.028834	0.219958	4.047072	160.262418	-67.068992	-74.051118			
44523	12.844640	2.756685	-5.559208	-0.839116	0.444884	4.420599	159.597783	-66.951654	-73.417865			
44524	12.249792	3.836447	-6.374591	-1.838771	1.440620	4.327831	159.124215	-66.733091	-72.940217			
44525	12.491894	4.021802	-7.401768	-1.846460	2.255268	4.969471	158.824377	-66.430581	-72.691713			
44526	12.794866	3.839870	-7.841404	-1.540723	2.473880	5.400674	158.614090	-66.146249	-72.574793			
44527	12.551632	3.539630	-7.528073	-1.255983	2.204323	5.030065	158.436117	-65.855528	-72.532671			
44528	11.762918	3.483100	-7.166632	-1.290872	2.108988	4.178170	158.348554	-65.524631	-72.577282			
44529	10.896716	3.206087	-6.963627	-1.108944	2.191582	3.282212	158.233333	-65.254414	-72.601862			
