// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
44365	9.690257	-1.574123	-1.625516	-0.052011	0.143827	0.137077	-135.056288	-77.771263	-79.832035			
44366	9.203973	-1.783699	-2.110821	-0.364429	0.693905	-0.234800	-134.599255	-77.830854	-80.360919			
44367	9.063692	-1.902395	-2.052455	-0.272032	0.793634	-0.363968	-134.033640	-77.900391	-80.924185			
44368	9.275445	-1.437053	-1.920571	-0.444411	0.309063	-0.247409	-133.582472	-77.950548	-81.288287			
44369	9.594022	-0.923644	-1.849750	-0.688590	-0.204611	-0.024741	-133.097801	-77.997872	-81.666315			
44370	9.570089	-0.802185	-1.824305	-0.757237	-0.309273	-0.071583	-132.523902	-78.022514	-82.147502			
44371	9.436802	-0.876329	-1.781911	-0.703389	-0.248101	-0.198113	-131.953893	-78.015680	-82.604651			
44372	9.359890	-0.773405	-1.591498	-0.625485	-0.426980	-0.317163	-131.431279	-77.988821	-82.995693			
44373	9.269649	-0.740259	-1.423808	-0.523809	-0.536785	-0.435105	-130.952560	-77.943591	-83.361635			
44374	9.133728	-0.817621	-1.391297	-0.470210	-0.475327	-0.561626	-130.518217	-77.876559	-83.705869			
44375	9.106958	-0.838103	-1.367175	-0.450483	-0.481497	-0.589160	-130.154654	-77.784426	-83.956822			
44376	9.087845	-0.551552	-1.064310	-0.371069	-0.893015	-0.697278	-129.793908	-77.677749	-84.183620			
44377	8.981222	-0.339952	-0.610937	-0.124477	-1.308273	-0.900670	-129.448508	-77.559996	-84.419243			
44378	8.999771	-0.260147	-0.237961	0.133533	-1.600651	-0.950395	-129.145205	-77.414302	-84.654942			
44379	9.187107	-0.340395	-0.077517	0.310537	-1.688858	-0.780740	-128.962857	-77.237437	-84.818512			
44380	9.536129	-0.485145	-0.006072	0.455585	-1.717179	-0.430961	-128.887889	-77.037246	-84.909895			
44381	9.919683	-0.578557	-0.075688	0.458546	-1.724194	-0.037343	-128.889960	-76.827422	-84.949368			
44382	10.482301	-0.649583	-0.082724	0.505010	-1.825341	0.517871	-128.874261	-76.640187	-85.007742			
44383	11.001560	-0.452266	0.005593	0.476386	-2.183386	0.968997	-128.743520	-76.497200	-85.177023			
44384	11.691174	-0.054371	0.393047	0.575192	-2.894647	1.506814	-128.360192	-76.445929	-85.622524			
44385	12.027733	0.323259	0.987511	0.830556	-3.602168	1.679938	-127.723543	-76.514293	-86.420591			
44386	12.232822	0.465639	1.447548	1.078558	-3.996400	1.798480	-126.793139	-76.692164	-87.647029			
44387	12.259724	0.518105	1.935866	1.370607	-4.275035	1.770116	-125.510012	-76.996454	-89.346269			
44388	12.194988	0.678952	2.509265	1.641709	-4.647344	1.640711	-123.794930	-77.431823	-91.568777			
44389	12.173544	0.923291	3.322303	2.032879	-5.216032	1.533809	-121.591630	-77.975353	-94.329290			
44390	12.316530	1.168650	4.292479	2.516282	-5.894995	1.606643	-118.677268	-78.636269	-97.848114			
44391	12.440438	1.421282	5.340102	3.018301	-6.607260	1.699425	-114.813090	-79.391303	-102.388449			
44392	12.484637	1.719440	6.215134	3.315163	-7.222921	1.775267	-109.729816	-80.205307	-108.208714			
44393	12.256388	2.002465	6.230507	2.928890	-7.245297	1.674926	-103.321001	-80.988552	-115.355599			
44394	11.842429	2.167436	5.626513	2.150357	-6.744941	1.433228	-95.549692	-81.680044	-123.795986			
44395	11.671012	1.947895	4.958414	1.569134	-5.930029	1.454810	-86.748559	-82.173359	-133.289359			
44396	11.997977	0.817288	4.381085	1.603723	-4.531146	2.049111	-77.368543	-82.362093	-143.482470			
44397	12.585966	-0.755631	4.606217	2.516663	-3.357777	2.937982	-68.448559	-82.220577	-153.059762			
44398	11.581932	-1.805421	2.915703	1.882622	-1.221279	2.055846	-60.772521	-81.923314	-161.210589			
44399	12.208728	-3.146316	0.905066	1.070331	1.260349	2.718625	-54.105795	-81.649397	-168.097578			
44400	12.533930	-1.993175	1.670903	0.711831	0.091253	2.967904	-46.463829	-81.294936	-176.012174			
44401	12.598534	-3.022033	0.966987	0.793419	1.531540	3.064141	-41.063164	-81.051729	178.375667			
44402	13.454438	-2.274602	0.785647	-0.010969	1.305329	3.792653	-35.494362	-80.885075	172.968669			
44403	13.988795	-0.838699	1.454684	-0.605269	0.030618	4.263302	-29.744749	-80.521958	166.919293			
44404	13.844798	-1.469912	1.166304	-0.422460	0.952310	4.119532	-23.558200	-79.910573	160.489247			
44405	12.153756	-1.302071	1.539528	-0.052003	0.747147	2.484172	-18.231788	-79.171443	154.770655			
44406	10.566011	-2.282484	-0.495969	-0.603411	2.946143	0.581968	-13.924211	-78.448467	150.168054			
44407	10.012402	-2.418319	-1.269864	-0.977717	3.701670	-0.166554	-10.437189	-77.749512	146.350307			
44408	9.964376	-2.034677	-0.741740	-0.879048	3.231658	-0.181499	-7.277398	-76.999054	142.929175			
44409	9.478814	-1.766572	-0.236388	-0.644224	2.797433	-0.605009	-4.471231	-76.188587	139.811984			
44410	9.011489	-1.433253	0.049788	-0.614598	2.459505	-1.047173	-1.870412	-75.308606	136.932755			
44411	8.526926	-1.457555	-0.606015	-0.973409	3.002548	-1.735869	0.357336	-74.381632	134.375644			
44412	7.711126	-1.256395	-0.861034	-1.150566	3.024047	-2.649521	2.501838	-73.502192	132.190140			
44413	7.029548	-0.083165	0.375528	-1.035879	1.340440	-2.979574	4.370782	-72.673639	130.398302			
44414	6.694505	0.770641	0.874053	-1.259674	0.439703	-3.149864	5.895899	-71.888303	128.965289			
