// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
38738	9.118249	-1.007971	-2.309876	0.372792	-0.042343	-0.360004	-148.590050	-75.625794	107.728199			
38739	9.034796	-1.069733	-2.301905	0.334791	-0.103315	-0.434635	-148.551186	-75.627156	107.660304			
38740	9.092355	-0.957703	-1.860990	0.077045	0.269913	-0.486777	-148.485603	-75.642422	107.551612			
38741	8.825002	-1.185844	-1.932828	0.004716	-0.009861	-0.701014	-148.376382	-75.673068	107.353823			
38742	9.160505	-1.460477	-2.071122	-0.091757	-0.221851	-0.311121	-148.180959	-75.680634	107.120738			
38743	9.834550	-1.421109	-1.980141	-0.170844	0.026460	0.317909	-147.812463	-75.686079	106.789869			
38744	9.771368	-1.336404	-2.156805	0.039287	-0.033121	0.282596	-147.345018	-75.691585	106.365895			
38745	9.654165	-1.350962	-2.574442	0.369243	-0.327909	0.257658	-146.892157	-75.671326	106.018951			
38746	9.602723	-0.819607	-2.530066	0.704806	0.092850	0.126119	-146.542828	-75.622997	105.858604			
38747	9.710494	-0.193073	-2.322282	0.960109	0.728271	0.100523	-146.360812	-75.560073	105.833812			
38748	9.729879	0.074895	-2.230755	1.065649	1.003136	0.062054	-146.302657	-75.495864	105.844626			
38749	9.676211	-0.221503	-2.278135	0.909073	0.750713	0.060409	-146.308138	-75.444365	105.853242			
38750	9.789067	-0.775112	-2.289198	0.545391	0.365858	0.248910	-146.324106	-75.415834	105.851535			
38751	10.539860	-1.319743	-1.961965	-0.105788	0.345194	0.983114	-146.205708	-75.465912	105.700470			
38752	9.923356	-1.937087	-1.911248	-0.492983	-0.242560	0.462343	-145.909640	-75.581084	105.356271			
38753	9.237459	-2.399545	-1.883679	-0.754394	-0.747272	-0.142674	-145.603821	-75.678481	104.988273			
38754	9.316816	-2.534389	-1.829184	-0.870599	-0.807978	-0.057624	-145.229538	-75.795603	104.669856			
38755	9.214116	-1.854321	-1.282102	-0.809984	-0.002504	-0.361440	-144.824303	-75.929083	104.444743			
38756	9.025207	-1.318499	-1.314220	-0.404722	0.314278	-0.611744	-144.425948	-76.050757	104.223395			
38757	8.856519	-1.239775	-1.422173	-0.243197	0.252647	-0.764232	-144.009845	-76.145018	104.011546			
38758	9.029788	-0.997515	-1.314545	-0.161815	0.532070	-0.650219	-143.604324	-76.208776	103.875710			
38759	9.375172	-0.677078	-1.268240	0.003255	0.876539	-0.368516	-143.218091	-76.252265	103.732504			
38760	9.564786	-0.873887	-1.386714	-0.027943	0.695848	-0.133494	-142.791449	-76.294806	103.462544			
38761	9.403589	-1.115960	-1.512282	-0.060952	0.395603	-0.231476	-142.409642	-76.334399	103.215523			
38762	9.469935	-1.077919	-1.341699	-0.157183	0.540238	-0.204090	-142.067188	-76.376213	102.994716			
38763	9.412118	-1.112224	-1.264754	-0.221111	0.542529	-0.269032	-141.731069	-76.431778	102.721048			
38764	9.266279	-1.251395	-1.384943	-0.194547	0.323411	-0.367820	-141.399709	-76.494620	102.452856			
38765	9.364391	-0.976819	-1.140098	-0.200591	0.695629	-0.356385	-141.034016	-76.560484	102.220116			
38766	9.487549	-0.496761	-0.614870	-0.295936	1.397795	-0.400090	-140.601773	-76.652631	101.955641			
38767	9.612142	-0.072748	-0.054695	-0.454456	2.072988	-0.437310	-140.120745	-76.784171	101.632254			
38768	9.947142	0.290028	0.473276	-0.636297	2.723403	-0.250687	-139.599417	-76.938990	101.248533			
38769	10.351717	0.540924	0.891676	-0.803076	3.231357	0.044240	-139.017287	-77.128004	100.767656			
38770	10.603475	0.782588	1.495729	-1.108796	3.803206	0.166758	-138.362642	-77.355539	100.158496			
38771	10.765490	0.870444	2.085014	-1.486636	4.221627	0.235605	-137.632176	-77.628850	99.385973			
38772	10.870960	0.761268	2.398200	-1.756559	4.303564	0.331374	-136.806056	-77.968736	98.393813			
38773	10.847019	0.785038	2.624644	-1.855879	4.398259	0.305269	-135.774378	-78.408016	97.087602			
38774	10.887386	0.890143	2.902562	-1.933456	4.587929	0.334425	-134.575263	-78.925385	95.582264			
38775	11.141282	1.312835	3.138412	-1.772774	5.015549	0.550760	-133.121630	-79.570957	93.843880			
38776	11.448109	2.274264	3.975261	-1.714892	6.202304	0.704972	-131.222515	-80.425110	91.554775			
38777	11.833842	3.114821	5.119472	-1.923382	7.468332	0.979401	-128.792104	-81.454407	88.478158			
