// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
38738	9.475275	0.857272	-2.212913	0.282824	0.394513	-0.056812	167.282917	-74.090674	99.808758			
38739	9.770745	0.840551	-2.261014	0.255711	0.428533	0.239036	167.403923	-74.100460	99.746339			
38740	9.974909	0.621668	-2.241619	0.035016	0.510083	0.417109	167.528640	-74.118572	99.661078			
38741	9.973346	0.500524	-1.941601	-0.061685	0.800043	0.328520	167.712453	-74.151441	99.553190			
38742	9.695562	0.608121	-1.829130	0.074708	0.824272	0.037918	167.976183	-74.196296	99.404428			
38743	9.345306	0.616673	-1.820714	0.112842	0.731470	-0.300473	168.318218	-74.258927	99.200996			
38744	9.119426	0.759773	-2.057696	0.269484	0.430524	-0.446936	168.672095	-74.320269	98.997582			
38745	9.328811	1.121580	-2.249933	0.628306	0.283334	-0.175686	168.990780	-74.370124	98.796547			
38746	9.682437	1.343873	-2.058667	0.858059	0.548003	0.124973	169.236762	-74.431325	98.575200			
38747	9.896712	0.725924	-1.923861	0.251613	0.744247	0.264806	169.465697	-74.503988	98.278326			
38748	9.446755	0.105435	-2.319791	-0.355045	0.253744	-0.094495	169.707505	-74.569067	98.008112			
38749	8.943631	0.272176	-2.667201	-0.173393	-0.224893	-0.480168	169.968861	-74.590317	97.777685			
38750	8.824769	0.434836	-2.941224	-0.006812	-0.523445	-0.515248	170.274734	-74.560199	97.453611			
38751	8.849915	0.313628	-3.346614	-0.134745	-0.895558	-0.389366	170.570956	-74.513473	97.158433			
38752	8.662994	0.503797	-3.229073	0.078209	-0.828907	-0.591247	170.842601	-74.464459	96.954566			
38753	8.758257	0.633898	-3.302021	0.212565	-0.867587	-0.473826	171.076785	-74.401400	96.796860			
38754	8.954413	0.647510	-3.212129	0.233885	-0.719521	-0.307629	171.295678	-74.366048	96.694837			
38755	8.977448	0.654128	-2.804207	0.265373	-0.314185	-0.393723	171.488694	-74.341952	96.649754			
38756	9.087480	0.785962	-2.516370	0.412789	-0.004098	-0.359554	171.691864	-74.303091	96.588162			
38757	9.280668	0.711376	-2.685714	0.335526	-0.104167	-0.131444	171.924350	-74.255360	96.501989			
38758	9.270750	0.782556	-2.772130	0.414288	-0.182054	-0.115311	172.153399	-74.214664	96.434773			
38759	9.219643	0.777850	-2.624546	0.425531	-0.043350	-0.204767	172.399321	-74.157744	96.308661			
38760	9.283763	0.510451	-2.719291	0.164253	-0.100877	-0.127328	172.646854	-74.097587	96.150684			
38761	9.217922	0.421283	-2.520462	0.092048	0.084721	-0.247927	172.882599	-74.045312	96.039893			
38762	9.297843	0.833202	-2.587714	0.508962	0.047289	-0.139059	173.092083	-73.985847	96.000369			
38763	9.488962	1.408586	-2.155986	1.093643	0.520646	-0.055349	173.242038	-73.936043	96.007210			
38764	9.547306	1.475094	-1.482710	1.175243	1.191012	-0.183270	173.397071	-73.929959	95.927881			
38765	9.530660	1.004883	-1.007086	0.720632	1.647251	-0.345653	173.589385	-73.953033	95.741379			
38766	9.877373	0.632811	-1.081266	0.348753	1.670493	-0.003514	173.828553	-73.983471	95.496248			
38767	10.031627	0.606460	-0.856215	0.335101	1.920483	0.083466	174.087184	-74.069380	95.222579			
38768	9.793677	0.405932	-1.060003	0.153555	1.645568	-0.092966	174.384334	-74.177032	94.856457			
38769	9.541794	0.405075	-1.893187	0.161165	0.759806	-0.107495	174.662458	-74.263567	94.491520			
38770	9.348475	0.519135	-2.523296	0.282000	0.089121	-0.120266	174.916755	-74.308404	94.133783			
38771	9.100874	0.502039	-3.019196	0.270632	-0.458742	-0.225728	175.136514	-74.310512	93.770001			
38772	9.098746	0.079641	-3.275083	-0.148575	-0.696646	-0.168399	175.370343	-74.287964	93.356928			
38773	8.951395	-0.600088	-3.275153	-0.815942	-0.716648	-0.324019	175.681373	-74.254340	92.887599			
38774	8.699779	-0.851942	-3.422503	-1.055445	-0.910957	-0.529279	176.035137	-74.197189	92.467911			
38775	8.402792	-0.550900	-3.550810	-0.741184	-1.110270	-0.771859	176.324958	-74.115583	92.249327			
38776	8.532740	0.344165	-3.601666	0.162461	-1.126184	-0.614679	176.504671	-73.979959	92.232233			
38777	8.686834	0.836159	-3.454603	0.664901	-0.928394	-0.496547	176.641848	-73.838894	92.242265			
38778	8.721142	0.285494	-3.263154	0.124759	-0.700384	-0.523886	176.757476	-73.684581	92.251656			
38779	8.742871	-0.110547	-3.203295	-0.264217	-0.604677	-0.524221	176.876848	-73.513898	92.346380			
38780	8.534259	0.150364	-2.880104	0.010496	-0.330930	-0.810382	177.003050	-73.356167	92.518643			
38781	8.451886	0.547786	-2.578392	0.417538	-0.041789	-0.969249	177.134066	-73.196480	92.693427			
38782	8.738238	0.612437	-2.581363	0.482088	0.065759	-0.693559	177.224569	-73.032617	92.870972			
38783	9.394093	0.102477	-2.674566	-0.037511	0.193656	-0.046735	177.211439	-72.872645	93.047089			
38784	10.204933	-0.978623	-2.965914	-1.134757	0.173720	0.797548	177.133618	-72.718609	93.164630			
38785	10.691520	-2.106215	-3.396051	-2.274783	-0.076552	1.372006	177.060247	-72.607525	93.227339			
38786	10.526000	-2.897901	-3.390904	-3.064770	-0.110292	1.200384	177.123441	-72.542205	93.192676			
38787	10.194192	-3.292573	-3.302163	-3.446630	-0.118173	0.853785	177.349921	-72.449709	93.133379			
38788	9.767883	-2.824470	-3.367443	-2.956834	-0.297139	0.477971	177.645036	-72.323519	93.211357			
38789	9.353634	-1.601162	-2.979636	-1.713594	-0.024800	-0.014965	178.036021	-72.185752	93.305708			
38790	9.056296	-0.649392	-2.536795	-0.749019	0.343090	-0.421481	178.408610	-72.059960	93.390455			
38791	9.105978	0.035312	-2.182738	-0.065350	0.735927	-0.477885	178.656671	-71.932851	93.575495			
38792	9.519560	0.642813	-2.121960	0.530916	0.968429	-0.100933	178.663317	-71.811135	93.918967			
38793	9.684592	1.060413	-2.238754	0.939745	0.949059	0.094075	178.513814	-71.723835	94.257571			
38794	9.160437	0.801255	-2.315898	0.686344	0.714652	-0.382036	178.375351	-71.637215	94.370671			
38795	9.170446	0.038217	-2.818120	-0.063271	0.221657	-0.221693	178.191921	-71.502662	94.395728			
38796	9.197448	-0.067386	-2.771606	-0.183838	0.292639	-0.212694	177.940079	-71.353030	94.407497			
38797	8.996394	-0.269378	-2.629233	-0.400584	0.382953	-0.452489	177.657975	-71.163660	94.370765			
38798	9.192015	-0.268477	-2.815710	-0.413992	0.304313	-0.209079	177.400192	-70.942192	94.377953			
38799	9.296489	0.142390	-2.713655	-0.024943	0.484842	-0.139370	177.114332	-70.727414	94.449084			
38800	9.091608	0.515222	-2.654044	0.333569	0.515095	-0.347485	176.763386	-70.554856	94.514079			
38801	8.636565	0.414579	-2.195234	0.221047	0.817160	-0.932117	176.476499	-70.406137	94.486264			
38802	8.596844	-0.070104	-2.167168	-0.278967	0.840552	-0.990961	176.032127	-70.276958	94.604000			
38803	9.130231	-0.092087	-1.630296	-0.338057	1.546276	-0.673643	175.633777	-70.129383	94.792770			
38804	9.423320	-0.044679	-2.018837	-0.316015	1.306371	-0.269623	175.285208	-69.952755	94.919111			
38805	9.536651	0.049245	-2.960466	-0.248945	0.486191	0.158072	174.833359	-69.820683	95.020842			
38806	8.946754	0.058228	-2.621322	-0.244717	0.620184	-0.513518	174.329757	-69.729291	95.019990			
38807	9.112884	-1.014076	-2.223566	-1.335602	1.078579	-0.535296	173.901467	-69.595895	94.968120			
38808	8.489123	-1.884732	-2.775609	-2.210517	0.387473	-0.964817	173.895245	-69.398403	94.896924			
38809	8.552667	-1.887641	-2.473466	-2.208490	0.740586	-1.014784	174.020123	-68.971373	94.867468			
38810	9.412721	-1.556595	-2.354825	-1.902488	1.212440	-0.248284	174.093047	-68.630407	94.931929			
38811	8.887179	-1.173687	-2.281689	-1.507776	1.132772	-0.756812	174.076407	-68.337214	95.138783			
38812	8.814360	-0.244024	-2.425035	-0.588681	1.012741	-0.742909	174.082717	-67.994177	95.437902			
38813	8.934958	0.733829	-2.265214	0.373884	1.259503	-0.659725	174.028447	-67.639796	95.788409			
38814	8.862962	1.006867	-2.079510	0.636150	1.461433	-0.793292	173.944603	-67.305131	96.052726			
38815	8.808402	0.463507	-1.744200	0.082634	1.798604	-1.003433	173.818447	-66.961009	96.256251			
38816	8.963452	-0.070433	-1.963965	-0.476486	1.705914	-0.808905	173.676700	-66.581822	96.509888			
38817	9.098676	0.237352	-1.944778	-0.195727	1.840160	-0.691310	173.522782	-66.179659	96.814617			
38818	9.071337	0.457289	-1.638020	0.005714	2.176357	-0.843605	173.367849	-65.763349	96.997632			
38819	8.936016	-0.122712	-2.003047	-0.587208	1.842981	-0.860713	173.164242	-65.333687	97.094652			
38820	8.847627	-0.423957	-2.616229	-0.907766	1.313726	-0.715739	172.935041	-64.864264	97.188081			
38821	8.938917	-0.144883	-3.009355	-0.662101	1.077557	-0.464891	172.668073	-64.348914	97.308734			
38822	8.893691	-0.026415	-2.981921	-0.567638	1.169755	-0.522960	172.411412	-63.795799	97.388765			
38823	8.682988	0.280140	-3.648835	-0.293442	0.571677	-0.411998	172.026649	-63.203644	97.568184			
38824	8.604607	1.038393	-4.236588	0.411826	0.102368	-0.174979	171.531256	-62.699195	97.815665			
38825	8.067402	1.093147	-2.893655	0.488773	1.126844	-1.260380	170.937046	-62.190329	98.014735			
38826	8.973588	0.657666	-2.204105	-0.025170	2.247116	-0.825784	170.331281	-61.424803	98.105561			
38827	10.653333	0.354990	-2.859904	-0.523302	2.573616	0.906453	169.507949	-60.851024	98.281702			
38828	10.615000	0.081670	-1.774135	-0.784471	3.583871	0.305246	168.679460	-60.575869	98.426943			
38829	10.443422	-0.130855	-0.156328	-0.897737	4.968688	-0.668700	167.870225	-60.246431	98.428397			
38830	10.755067	-0.702508	-0.204367	-1.503987	5.173677	-0.475830	166.986612	-59.743105	98.414319			
38831	10.715833	-0.996945	-1.247785	-1.917791	4.360609	-0.082014	166.233863	-59.224476	98.421897			
38832	10.804772	-0.537962	-1.516500	-1.534785	4.236167	0.138735	165.358251	-58.796647	98.530989			
38833	11.157200	-0.846535	-2.018400	-1.973157	4.084854	0.612933	164.401011	-58.461730	98.576240			
38834	11.562660	-1.582669	-2.449873	-2.836292	4.058402	1.035631	163.454822	-58.240749	98.587342			
38835	12.613851	-2.207921	-2.447847	-3.577891	4.741546	1.792983	162.601723	-57.963267	98.666046			
38836	14.239299	-1.158304	-2.640185	-2.768800	5.393090	3.390241	161.860165	-57.684389	98.982229			
38837	14.800832	-0.123768	-2.090323	-1.775602	6.072363	3.730670	161.127617	-57.613221	99.441109			
38838	14.503865	-0.610121	-1.231954	-2.135958	6.676513	2.958899	160.397488	-57.752446	99.940003			
38839	14.873184	-1.294982	-0.563534	-2.774503	7.472776	2.823191	159.799965	-57.884915	100.434607			
38840	16.145958	-1.757602	-0.013234	-3.310511	8.602351	3.559688	159.267187	-58.101741	101.027854			
