// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
42709	9.209318	1.226458	-3.017803	0.211364	0.207553	-0.048717	162.407160	-69.676406	103.677245			
42710	9.154418	1.245815	-2.978452	0.242857	0.228867	-0.111386	162.509348	-69.666152	103.655477			
42711	9.081344	1.233794	-2.986911	0.241891	0.200149	-0.178575	162.625630	-69.657471	103.627937			
42712	9.044469	1.244409	-2.962593	0.262831	0.214516	-0.220356	162.736294	-69.635540	103.603553			
42713	9.035680	1.301293	-3.054582	0.318046	0.128414	-0.192412	162.846825	-69.607739	103.588863			
42714	9.010375	1.320443	-3.104605	0.339695	0.079253	-0.197734	162.943659	-69.570572	103.578069			
42715	8.913662	1.448612	-3.224571	0.470505	-0.062431	-0.235400	163.063533	-69.517559	103.547470			
42716	8.885456	1.590977	-3.309257	0.612616	-0.144758	-0.219073	163.188449	-69.444388	103.496927			
42717	8.840389	1.697103	-3.227628	0.731598	-0.073629	-0.278037	163.293601	-69.370063	103.438093			
42718	8.788223	1.742507	-3.203055	0.785027	-0.055780	-0.330633	163.377903	-69.287855	103.387993			
42719	8.811514	1.823797	-3.395800	0.852307	-0.215696	-0.235240	163.476320	-69.191876	103.325562			
42720	8.991283	1.888035	-3.465867	0.898575	-0.203852	-0.036642	163.576166	-69.095078	103.274496			
42721	9.062666	1.961372	-3.511077	0.965352	-0.207536	0.052989	163.678765	-69.016941	103.215948			
42722	8.943973	1.858463	-3.651156	0.865996	-0.362604	-0.019933	163.765851	-68.952622	103.159146			
42723	8.782095	1.633213	-3.691394	0.656267	-0.437407	-0.179570	163.873464	-68.896874	103.076925			
42724	8.512929	1.331812	-3.738605	0.379262	-0.554324	-0.444138	163.979830	-68.835393	102.983294			
42725	8.200206	1.023735	-3.753423	0.101762	-0.654238	-0.760550	164.122234	-68.747396	102.846150			
