// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
12890	9.224870	-1.678830	-1.797093	0.038795	-0.042257	-0.265806	-138.099000	-74.914230	-112.490240			
12891	9.207616	-1.653612	-1.695125	0.044916	-0.143128	-0.306607	-137.980687	-74.876913	-112.551796			
12892	9.237595	-1.636429	-1.583708	0.056502	-0.261649	-0.302296	-137.833662	-74.837194	-112.632310			
12893	9.290278	-1.607065	-1.449732	0.061362	-0.410569	-0.282666	-137.667806	-74.791894	-112.721728			
12894	9.362421	-1.471308	-1.451890	-0.082986	-0.472768	-0.236819	-137.479041	-74.743451	-112.824906			
12895	9.498739	-1.348044	-1.406313	-0.206221	-0.591282	-0.136489	-137.289018	-74.691968	-112.936503			
12896	9.630155	-1.259457	-1.361523	-0.297664	-0.696337	-0.034837	-137.066073	-74.647819	-113.092186			
12897	9.589788	-1.144014	-1.314786	-0.395807	-0.768427	-0.104221	-136.835033	-74.615084	-113.259191			
12898	9.720730	-1.109881	-1.178744	-0.404970	-0.935809	-0.010947	-136.565329	-74.594270	-113.464636			
12899	9.886950	-1.117504	-0.997875	-0.363958	-1.137397	0.115565	-136.260296	-74.582320	-113.703340			
12900	9.990104	-1.130415	-0.879558	-0.334437	-1.261341	0.194849	-135.897707	-74.586214	-113.991867			
12901	10.017151	-1.165397	-0.772925	-0.281300	-1.345609	0.207745	-135.481211	-74.605147	-114.326741			
12902	10.087289	-1.169573	-0.724329	-0.282661	-1.393077	0.268253	-135.031262	-74.642030	-114.699632			
12903	10.001243	-1.179953	-0.775249	-0.296887	-1.306604	0.198444	-134.541866	-74.694847	-115.123505			
12904	9.910857	-1.191853	-0.682941	-0.257674	-1.345901	0.098625	-134.034124	-74.769691	-115.574343			
12905	9.781495	-1.211169	-0.649407	-0.227053	-1.317166	-0.025974	-133.510950	-74.859748	-116.043489			
12906	9.739197	-1.244108	-0.560013	-0.172670	-1.353044	-0.073449	-132.971116	-74.963540	-116.526091			
12907	9.817011	-1.209108	-0.390730	-0.165063	-1.510870	-0.031160	-132.433926	-75.075220	-117.000805			
12908	9.977231	-1.255961	-0.199277	-0.082619	-1.677530	0.104029	-131.854678	-75.207736	-117.526615			
12909	10.119653	-1.280101	-0.023639	-0.025213	-1.827645	0.222528	-131.194973	-75.368069	-118.143943			
12910	10.254016	-1.196165	0.156395	-0.066240	-2.007953	0.314685	-130.429990	-75.559822	-118.876501			
12911	10.273890	-1.039669	0.334518	-0.162604	-2.178625	0.285457	-129.553117	-75.780927	-119.741053			
12912	10.157151	-0.843115	0.576855	-0.257143	-2.384034	0.110076	-128.523135	-76.049285	-120.776426			
12913	10.057218	-0.490450	0.846283	-0.488762	-2.664070	-0.077812	-127.388782	-76.347282	-121.953316			
12914	10.015774	-0.317285	0.961515	-0.618837	-2.748781	-0.148234	-126.181597	-76.672817	-123.274807			
12915	9.952522	-0.173935	1.041059	-0.732451	-2.782686	-0.226949	-124.904364	-77.015361	-124.716902			
12916	9.959454	-0.057594	1.126774	-0.828131	-2.821397	-0.230571	-123.531467	-77.382064	-126.292228			
12917	9.931349	-0.003841	1.207593	-0.862837	-2.825470	-0.254364	-122.120512	-77.759174	-127.957746			
12918	10.094285	-0.005010	1.131893	-0.925011	-2.693158	-0.062493	-120.608782	-78.156665	-129.762717			
12919	10.400317	-0.040440	1.085862	-0.960949	-2.593775	0.271727	-119.039223	-78.559745	-131.634476			
12920	10.845015	0.086488	1.020146	-1.170394	-2.536505	0.716218	-117.301752	-78.985178	-133.721910			
12921	11.159584	0.030198	0.963152	-1.187115	-2.394548	1.064836	-115.296099	-79.446157	-136.155103			
12922	11.345949	0.133684	1.226657	-1.232351	-2.571636	1.238088	-113.055156	-79.920764	-138.918610			
12923	11.307907	-0.114513	1.442282	-0.933823	-2.571553	1.254194	-110.874232	-80.373627	-141.654882			
12924	11.548889	-0.029821	2.038307	-0.867878	-3.066651	1.473304	-108.626295	-80.830382	-144.454103			
12925	12.593362	-0.065530	2.307638	-0.901043	-3.270156	2.532924	-105.302520	-81.304788	-148.480324			
12926	12.563351	-0.887816	2.000930	-0.229566	-2.555810	2.678928	-99.259330	-81.791108	-155.334189			
12927	11.048102	-1.879305	1.352028	0.711788	-1.360286	1.370301	-91.405341	-82.158489	-163.639548			
12928	10.436341	-1.474585	0.171775	0.086419	-0.101664	0.727747	-84.397113	-82.339724	-170.803122			
12929	11.512543	-1.380529	-0.323668	-0.276842	0.494034	1.772935	-78.833391	-82.381733	-176.733574			
12930	11.837753	-1.584834	0.301867	0.023086	0.097764	2.133976	-72.709700	-82.317580	176.471032			
12931	10.933630	-1.653482	0.676570	0.285401	-0.089970	1.261795	-66.296050	-82.147418	169.282138			
12932	10.312608	-2.748539	0.483162	1.378264	0.480830	0.770579	-60.564912	-81.923374	162.829168			
12933	10.241457	-3.727731	0.478025	2.340470	0.817495	0.811093	-55.633622	-81.670004	157.388238			
12934	10.154626	-3.879598	1.183272	2.644575	0.266691	0.794009	-51.323999	-81.371814	152.608841			
12935	10.279700	-4.149823	1.368437	2.924859	0.250854	0.964479	-47.428496	-80.990033	148.113227			
12936	10.268109	-4.630301	0.003992	3.155376	1.783776	0.851946	-43.477222	-80.511894	143.603273			
12937	9.727472	-3.685756	-0.911851	2.165680	2.578849	0.071529	-39.511409	-79.946878	139.208024			
12938	9.177835	-2.793964	-1.301710	1.326815	2.870210	-0.662095	-36.013609	-79.370507	135.217123			
12939	9.152438	-3.047809	-1.181181	1.629462	2.909248	-0.684092	-32.791575	-78.864720	131.626094			
12940	9.011934	-2.401552	-0.350393	1.169538	2.089236	-0.792093	-29.523067	-78.395207	128.208906			
12941	9.542931	-1.348206	0.010386	0.159001	1.777414	-0.341720	-26.272548	-77.911553	125.019160			
12942	9.519353	-0.825235	0.699160	-0.218821	1.151502	-0.304136	-23.581772	-77.344054	122.175979			
12943	9.236391	-0.656617	1.913650	-0.160667	0.022765	-0.358775	-21.480675	-76.746072	119.928154			
12944	8.631670	-0.447213	2.426468	-0.218409	-0.512437	-0.852646	-19.990905	-76.200478	118.329177			
12945	8.292404	-0.379683	1.780927	-0.330118	0.119595	-1.329998	-19.014215	-75.724344	117.209746			
12946	7.714250	-0.233839	1.610432	-0.434932	0.206337	-1.943394	-18.434334	-75.306993	116.364402			
12947	7.779382	-0.406871	1.234064	-0.325930	0.667530	-1.960608	-18.075680	-74.917265	115.672771			
12948	7.457029	-0.564857	0.970896	-0.172258	0.919361	-2.329781	-17.808200	-74.553744	115.089610			
12949	7.259818	-0.599118	1.055682	-0.113198	0.838395	-2.500881	-17.610373	-74.242319	114.612978			
12950	7.219181	-0.642063	1.372287	-0.039872	0.567316	-2.458202	-17.501234	-73.962858	114.242981			
12951	6.999478	-0.560343	1.780427	-0.064052	0.139743	-2.570250	-17.519196	-73.741433	114.018355			
12952	7.273460	-0.879113	1.528482	0.183698	0.514221	-2.348499	-17.627196	-73.549376	113.886339			
12953	7.387719	-0.912954	1.709047	0.208933	0.392930	-2.188080	-17.772447	-73.393205	113.866086			
12954	7.519788	-0.971154	1.776906	0.244713	0.383017	-2.038297	-17.980011	-73.274806	113.908273			
12955	7.641340	-1.292144	1.748213	0.532843	0.487028	-1.900998	-18.240230	-73.190365	113.989320			
12956	7.619586	-1.581134	1.905772	0.823489	0.367801	-1.851744	-18.404440	-73.121892	114.044876			
12957	7.500930	-1.587963	2.135524	0.853907	0.118449	-1.900492	-18.609407	-73.088835	114.105744			
12958	7.473642	-2.189932	2.131629	1.445140	0.178204	-1.870724	-18.753662	-73.073741	114.134191			
12959	7.418959	-2.208649	2.472153	1.492464	-0.166021	-1.826724	-18.851796	-73.103176	114.161444			
12960	7.415222	-2.629794	2.721023	1.927765	-0.369117	-1.722398	-18.927718	-73.160734	114.218700			
12961	7.412759	-2.401541	3.220419	1.743776	-0.883627	-1.611107	-18.944301	-73.274488	114.319599			
12962	7.653183	-2.552239	3.630670	1.904081	-1.213903	-1.258871	-19.034317	-73.434393	114.516129			
12963	7.879948	-2.695590	4.020524	2.061793	-1.535827	-0.929300	-19.116221	-73.638291	114.770537			
12964	7.885651	-2.585804	4.157900	1.980313	-1.702425	-0.905498	-19.157404	-73.856732	115.010514			
12965	7.522095	-2.589490	4.181266	2.051133	-1.839816	-1.258263	-19.052212	-74.093467	115.129608			
12966	7.295455	-2.502097	4.502754	2.052987	-2.236008	-1.413623	-18.705492	-74.359159	115.075186			
12967	7.421016	-2.470358	4.924287	2.097387	-2.633996	-1.205398	-18.112806	-74.671845	114.888157			
12968	8.133296	-2.118325	5.752743	1.827488	-3.326958	-0.361614	-17.326900	-75.036406	114.612430			
