// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
12890	9.427792	1.766017	-2.277603	-0.221729	-0.300513	0.038712	149.627451	-72.808945	-45.251131			
12891	9.468624	1.702713	-2.302448	-0.164714	-0.271005	0.074413	149.739558	-72.830615	-45.350744			
12892	9.501573	1.691594	-2.215999	-0.135518	-0.357094	0.082066	149.852765	-72.863699	-45.451664			
12893	9.517454	1.710908	-2.280162	-0.173327	-0.304398	0.116339	149.958123	-72.905393	-45.553118			
12894	9.519838	1.702288	-2.276660	-0.173214	-0.304229	0.116347	150.066896	-72.953570	-45.654693			
12895	9.482722	1.750265	-2.248788	-0.229924	-0.333187	0.080675	150.170967	-73.001582	-45.727949			
12896	9.489283	1.852893	-2.081521	-0.299615	-0.517429	0.059238	150.317885	-73.058347	-45.803353			
12897	9.394111	1.880530	-1.832704	-0.300868	-0.738281	-0.091117	150.492272	-73.109816	-45.895618			
12898	9.366804	1.883713	-1.840719	-0.322780	-0.726973	-0.115216	150.693340	-73.151596	-46.067249			
12899	9.219723	1.709243	-2.126362	-0.262527	-0.382960	-0.209009	150.901685	-73.188332	-46.300676			
12900	9.117198	1.500406	-2.228957	-0.118730	-0.212006	-0.310913	151.115742	-73.221850	-46.534466			
12901	9.109690	1.407962	-2.327289	-0.065459	-0.096566	-0.306296	151.336922	-73.250959	-46.751637			
12902	9.199235	1.420443	-2.443507	-0.097268	-0.013855	-0.189557	151.581757	-73.275804	-46.977136			
12903	9.187938	1.347867	-2.499766	-0.055102	0.055400	-0.196157	151.858112	-73.301804	-47.218702			
12904	9.177526	1.205162	-2.414014	0.085074	0.008544	-0.247149	152.174480	-73.327393	-47.472965			
12905	9.104675	1.192483	-2.370226	0.079136	-0.021246	-0.329631	152.505257	-73.347909	-47.717748			
12906	9.134219	1.274945	-2.311994	0.006309	-0.112668	-0.305216	152.822113	-73.362342	-47.938954			
12907	9.076289	1.414054	-2.206780	-0.125559	-0.245631	-0.369578	153.153704	-73.371573	-48.197578			
12908	9.097481	1.427078	-2.171762	-0.138198	-0.297031	-0.357006	153.512047	-73.371862	-48.493781			
12909	9.140170	1.411577	-2.313767	-0.161119	-0.180280	-0.282195	153.876970	-73.369254	-48.811693			
12910	9.100568	1.351842	-2.330565	-0.128445	-0.152057	-0.323763	154.261486	-73.364427	-49.113809			
12911	9.205695	1.328672	-2.302317	-0.093057	-0.207788	-0.233596	154.652772	-73.357573	-49.407093			
12912	9.218180	1.293580	-2.192176	-0.043978	-0.317366	-0.254909	155.047189	-73.347895	-49.678054			
12913	9.237999	1.226906	-2.093036	0.034354	-0.409427	-0.270262	155.446475	-73.335793	-49.979192			
12914	9.213310	1.036801	-1.988517	0.223637	-0.462492	-0.344304	155.854579	-73.319587	-50.285192			
12915	9.258090	0.930378	-2.032467	0.309870	-0.415514	-0.302689	156.267712	-73.302479	-50.598131			
12916	9.167726	0.935575	-2.168420	0.242258	-0.283700	-0.353018	156.665398	-73.291329	-50.854585			
12917	9.020546	1.019199	-2.126782	0.133590	-0.325909	-0.495600	157.056563	-73.284416	-51.067812			
12918	8.857104	1.102324	-1.974223	0.051819	-0.466922	-0.683600	157.411692	-73.276746	-51.216979			
12919	8.786965	1.186238	-1.927639	-0.038152	-0.530942	-0.754524	157.759092	-73.251072	-51.408510			
12920	8.904896	1.118921	-2.207546	-0.032742	-0.291743	-0.574927	158.081768	-73.208921	-51.634996			
12921	8.965782	0.958175	-2.524779	0.041737	0.021501	-0.449161	158.397704	-73.161513	-51.889134			
12922	9.025469	0.655959	-2.629644	0.305203	0.177655	-0.395700	158.748990	-73.094872	-52.183809			
12923	9.172862	0.295914	-2.730814	0.640484	0.323665	-0.264323	159.142551	-73.005008	-52.540740			
12924	9.213642	0.020085	-2.940615	0.849437	0.566527	-0.195190	159.520050	-72.899980	-52.874547			
12925	9.291890	-0.049527	-3.010839	0.908714	0.608541	-0.106468	159.839528	-72.771944	-53.117319			
12926	9.380481	0.091472	-2.972766	0.801546	0.483884	-0.016645	160.120618	-72.628836	-53.259607			
12927	9.468426	0.396146	-2.802970	0.577197	0.186406	0.051221	160.379134	-72.467676	-53.377727			
12928	9.407984	0.549580	-2.471367	0.515432	-0.178200	-0.085284	160.575407	-72.323298	-53.482162			
12929	9.333796	0.392838	-2.276218	0.709401	-0.318796	-0.228833	160.814391	-72.155652	-53.684939			
12930	9.395210	0.205113	-2.312656	0.896048	-0.271947	-0.180268	161.022431	-71.987300	-53.855022			
12931	9.431372	0.310960	-2.174805	0.848266	-0.467223	-0.177371	161.177315	-71.828817	-53.945144			
12932	9.489193	0.560635	-2.002355	0.680198	-0.742498	-0.150675	161.290002	-71.663293	-53.982064			
12933	9.770000	0.683064	-1.922824	0.650587	-0.950701	0.101421	161.389230	-71.494227	-54.051764			
12934	9.831674	0.536683	-1.895401	0.820607	-0.973191	0.133257	161.493233	-71.324349	-54.173488			
12935	9.800523	0.336288	-2.120348	0.956069	-0.725355	0.148182	161.586772	-71.149103	-54.333595			
12936	9.627661	0.352828	-2.243326	0.887915	-0.600587	0.020912	161.670662	-70.979980	-54.434670			
12937	9.365828	0.695433	-2.043079	0.580508	-0.846312	-0.256368	161.750655	-70.810647	-54.511588			
12938	9.235649	1.001960	-1.876684	0.323603	-1.084194	-0.402968	161.809047	-70.632403	-54.604494			
12939	9.277750	1.221590	-1.912550	0.128533	-1.157034	-0.332632	161.833511	-70.444767	-54.748285			
12940	9.234219	1.239667	-2.004214	0.093992	-1.093702	-0.345938	161.825763	-70.249680	-54.933244			
12941	9.275426	1.040841	-2.227747	0.248167	-0.867552	-0.259394	161.796531	-70.049315	-55.163104			
12942	9.245675	0.897034	-2.313969	0.374233	-0.764295	-0.277628	161.741638	-69.854578	-55.331938			
12943	9.434220	0.902420	-2.038699	0.492633	-1.096401	-0.193421	161.658868	-69.659330	-55.490969			
12944	9.612938	0.755370	-2.099612	0.671032	-1.076263	-0.026023	161.561972	-69.457983	-55.693980			
12945	9.495613	0.377799	-2.312403	0.973731	-0.767131	-0.111148	161.479405	-69.272959	-55.932215			
12946	9.437477	0.138213	-2.406887	1.185380	-0.624344	-0.164727	161.434532	-69.091472	-56.133507			
12947	9.422521	-0.002161	-2.389522	1.336342	-0.624965	-0.204501	161.409507	-68.911354	-56.295436			
12948	9.275066	-0.007462	-2.356046	1.335245	-0.638957	-0.358237	161.411889	-68.724598	-56.455902			
12949	9.222249	-0.075358	-2.623762	1.344891	-0.390564	-0.326998	161.442565	-68.530271	-56.652533			
12950	9.080530	-0.187665	-2.867156	1.385164	-0.126771	-0.390535	161.508267	-68.330079	-56.831181			
12951	8.910225	-0.060263	-3.065520	1.200435	0.039504	-0.466542	161.593537	-68.119934	-56.956709			
12952	8.860099	0.394030	-2.966815	0.792812	-0.190197	-0.496370	161.666582	-67.901519	-56.974257			
12953	8.870528	0.870304	-2.636018	0.427985	-0.656199	-0.551025	161.730901	-67.672268	-56.988905			
12954	8.927174	1.164070	-2.601301	0.185515	-0.821126	-0.479550	161.780638	-67.417812	-57.064978			
12955	9.046866	1.142788	-2.797492	0.208617	-0.713881	-0.303513	161.826815	-67.149542	-57.195262			
12956	9.174452	0.931429	-2.928874	0.430696	-0.619576	-0.166607	161.880657	-66.871180	-57.293259			
12957	9.379959	1.065643	-2.993794	0.355177	-0.706878	0.059293	161.911937	-66.594084	-57.340020			
12958	9.443968	1.306321	-2.856632	0.192499	-0.958986	0.091779	161.924073	-66.317545	-57.365234			
12959	9.396267	1.329510	-2.793785	0.196887	-1.046046	0.022429	161.938745	-66.045274	-57.444588			
12960	9.292759	1.212152	-2.683320	0.332518	-1.118102	-0.134672	161.938228	-65.769032	-57.527439			
12961	9.187071	1.206860	-2.572431	0.360023	-1.218146	-0.280504	161.916739	-65.500003	-57.600868			
12962	9.346342	1.189536	-2.448773	0.460646	-1.418005	-0.192787	161.880669	-65.229349	-57.673384			
12963	9.487839	1.064432	-2.543921	0.616429	-1.386380	-0.049418	161.817078	-64.967927	-57.770129			
12964	9.528714	0.872821	-2.706894	0.801676	-1.241399	0.021007	161.740233	-64.703680	-57.861207			
