// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B492A2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
12890	9.078038	0.464203	-3.109814	-0.477195	-0.213093	-0.219770	-179.002124	-70.755889	-72.792179			
12891	9.140612	0.480883	-3.048735	-0.466223	-0.295501	-0.180858	-179.044519	-70.730986	-72.808670			
12892	9.084878	0.492608	-3.074147	-0.486831	-0.261351	-0.225052	-179.101466	-70.706882	-72.819365			
12893	9.148117	0.558871	-3.128406	-0.554969	-0.255737	-0.147600	-179.177907	-70.677669	-72.824300			
12894	9.130429	0.602624	-3.209119	-0.616157	-0.193808	-0.137507	-179.275800	-70.645511	-72.823606			
12895	9.195796	0.596198	-3.248910	-0.607602	-0.179279	-0.062190	-179.407247	-70.611039	-72.808376			
12896	9.224521	0.649075	-3.228094	-0.640433	-0.225073	-0.041666	-179.553993	-70.578234	-72.788375			
12897	9.251394	0.614931	-3.213141	-0.591271	-0.238308	-0.020634	-179.715931	-70.543984	-72.759366			
12898	9.291875	0.617562	-3.136086	-0.557642	-0.322667	-0.007573	-179.893603	-70.510394	-72.712319			
12899	9.316795	0.551496	-3.130054	-0.479526	-0.317140	0.014495	179.921356	-70.482926	-72.659969			
12900	9.308148	0.521195	-3.050270	-0.418998	-0.376874	-0.019843	179.746069	-70.464776	-72.614764			
12901	9.333970	0.454184	-3.042545	-0.340858	-0.371339	0.002213	179.584381	-70.450152	-72.583655			
12902	9.383617	0.440736	-3.041773	-0.314774	-0.382517	0.049031	179.440299	-70.441247	-72.572367			
12903	9.414679	0.383282	-3.012017	-0.241766	-0.400710	0.068421	179.321664	-70.438035	-72.587475			
12904	9.379721	0.331850	-3.057096	-0.203444	-0.331927	0.050555	179.234992	-70.438818	-72.632257			
12905	9.301866	0.290859	-3.070422	-0.172000	-0.281045	-0.018392	179.167728	-70.444364	-72.690743			
12906	9.169333	0.313075	-3.106665	-0.214438	-0.209398	-0.130940	179.130295	-70.457963	-72.772197			
12907	9.050727	0.369242	-3.079424	-0.271933	-0.208934	-0.251450	179.099140	-70.469740	-72.853852			
12908	9.022868	0.413108	-3.094309	-0.320483	-0.196454	-0.272444	179.085821	-70.476585	-72.947670			
12909	9.016440	0.423333	-3.124997	-0.338790	-0.168130	-0.268162	179.079039	-70.476665	-73.047330			
12910	9.159031	0.425406	-3.043635	-0.306205	-0.287990	-0.160961	179.087647	-70.469721	-73.158539			
12911	9.253692	0.426510	-2.952703	-0.275405	-0.401994	-0.102191	179.103394	-70.460583	-73.277192			
12912	9.249255	0.303776	-2.971931	-0.164493	-0.351026	-0.100680	179.139844	-70.451969	-73.408448			
12913	9.132856	0.222627	-3.046742	-0.118738	-0.225978	-0.185845	179.190790	-70.438998	-73.537923			
12914	8.975348	0.130853	-3.079780	-0.056592	-0.123731	-0.323718	179.259114	-70.422986	-73.670092			
12915	8.867432	0.017050	-3.113058	0.031744	-0.032318	-0.414778	179.328435	-70.399591	-73.786754			
12916	8.840009	-0.074542	-3.120310	0.112673	0.002813	-0.438524	179.404414	-70.375641	-73.892324			
12917	8.771836	-0.176154	-3.084731	0.210526	0.015151	-0.514991	179.471329	-70.355684	-73.978808			
12918	8.682361	-0.298876	-3.031946	0.330933	0.025460	-0.617294	179.534002	-70.343697	-74.049777			
12919	8.733606	-0.509830	-3.018890	0.539555	0.050649	-0.573867	179.598284	-70.331726	-74.106096			
12920	8.842431	-0.646603	-3.086701	0.660790	0.110547	-0.448631	179.685940	-70.317162	-74.156272			
12921	9.046640	-0.730665	-3.176244	0.733612	0.144862	-0.225982	179.788477	-70.301288	-74.193905			
12922	9.274528	-0.871416	-3.269175	0.860055	0.189972	0.020315	179.933634	-70.289613	-74.240881			
12923	9.537950	-0.956537	-3.201451	0.974725	0.064041	0.246266	-179.895932	-70.286338	-74.284307			
12924	9.730185	-1.097290	-3.113934	1.138875	-0.039280	0.398999	-179.684042	-70.297510	-74.341609			
12925	9.771114	-1.210238	-3.146840	1.228273	0.010620	0.450507	-179.423839	-70.320658	-74.417079			
12926	9.733526	-1.315845	-3.194349	1.295639	0.098052	0.433703	-179.100573	-70.338075	-74.513144			
12927	9.601961	-1.386718	-3.098937	1.356165	0.076685	0.280822	-178.722743	-70.348071	-74.607291			
12928	9.501030	-1.355548	-2.867384	1.356791	-0.105736	0.110863	-178.295237	-70.363426	-74.703746			
